date,pm25,pm10,o3,no2,so2,co
18/05/2015,10,3,66,14,132,16
19/05/2015,10,2,50,16,132,16
20/05/2015,5,1,41,15,132,19
21/05/2015,4,1,65,15,132,17
22/05/2015,4,1,58,15,133,17
23/05/2015,2,1,49,12,133,17
24/05/2015,3,1,79,11,132,11
25/05/2015,3,0,36,17,132,14
27/05/2015,0,1,0,0,0,0
28/05/2015,3,4,165,11,0,13
29/05/2015,8,1,192,14,0,14
30/05/2015,4,1,181,14,0,12
31/05/2015,5,1,206,13,0,11
2015-01-06,3,1,186,11,0,11
2015-02-06,2,7,136,10,0,10
2015-03-06,4,16,68,12,0,9
2015-04-06,30,16,40,9,0,7
2015-05-06,29,17,46,11,0,9
2015-06-06,28,17,46,10,0,10
2015-07-06,27,15,43,9,0,5
2015-08-06,22,12,26,16,0,18
2015-09-06,23,17,50,12,0,11
2015-10-06,32,19,60,12,0,12
2015-11-06,35,15,72,13,0,11
2015-12-06,26,16,60,10,0,9
13/06/2015,34,15,59,11,0,9
14/06/2015,29,14,55,10,0,7
15/06/2015,27,14,44,9,0,7
16/06/2015,27,13,38,8,0,7
17/06/2015,23,10,34,10,0,9
18/06/2015,18,13,51,11,0,9
19/06/2015,22,14,39,14,0,12
20/06/2015,31,16,46,12,0,11
21/06/2015,40,18,33,17,0,15
22/06/2015,36,18,19,24,0,30
23/06/2015,42,4,9,17,0,25
24/06/2015,7,9,12,15,0,25
25/06/2015,15,13,44,15,0,16
26/06/2015,23,11,52,14,0,15
27/06/2015,16,12,60,10,0,9
28/06/2015,22,15,56,11,0,8
29/06/2015,32,13,74,14,0,12
30/06/2015,26,11,70,11,0,10
2015-01-07,23,10,147,12,0,11
2015-02-07,21,5,79,16,0,14
2015-03-07,11,5,88,15,0,15
2015-04-07,11,5,83,16,0,14
2015-05-07,9,3,82,12,0,12
2015-06-07,8,3,118,7,0,6
2015-07-07,8,6,63,10,0,10
2015-08-07,15,11,91,11,0,11
2015-09-07,26,2,97,13,0,11
2015-10-07,5,2,58,9,0,8
2015-11-07,5,1,54,9,0,10
2015-12-07,1,1,63,13,0,15
13/07/2015,2,0,66,11,0,10
14/07/2015,0,0,79,12,0,15
15/07/2015,0,0,51,12,0,20
16/07/2015,0,0,82,10,0,11
17/07/2015,0,0,51,13,0,15
18/07/2015,0,0,41,2,0,1
21/07/2015,0,0,90,15,0,20
22/07/2015,0,0,93,14,0,16
23/07/2015,0,0,93,13,0,12
24/07/2015,0,0,114,12,0,10
25/07/2015,0,0,55,13,0,14
26/07/2015,0,0,51,11,0,9
27/07/2015,0,0,42,14,0,25
28/07/2015,0,0,32,13,0,16
29/07/2015,0,0,35,12,0,16
30/07/2015,0,0,45,16,0,20
31/07/2015,0,0,56,15,0,17
2015-01-08,0,0,66,10,0,9
2015-02-08,0,0,87,12,0,13
2015-03-08,0,0,81,10,0,11
2015-04-08,0,0,106,11,0,12
2015-05-08,0,0,88,10,0,11
2015-06-08,0,0,79,12,0,9
2015-07-08,0,0,85,10,0,9
2015-08-08,0,0,110,10,0,8
2015-09-08,0,0,68,12,0,10
2015-10-08,0,0,51,9,0,8
2015-11-08,0,0,46,12,0,11
2015-12-08,0,0,50,14,0,12
13/08/2015,0,0,57,12,0,9
14/08/2015,0,0,49,13,0,10
15/08/2015,0,0,55,12,0,9
16/08/2015,0,0,64,13,0,11
17/08/2015,0,0,74,11,0,7
18/08/2015,0,0,89,13,0,10
19/08/2015,0,0,49,7,0,4
20/08/2015,0,0,55,12,0,7
21/08/2015,0,0,79,11,0,6
22/08/2015,0,0,108,13,0,10
23/08/2015,0,0,87,14,0,12
24/08/2015,0,0,64,14,0,14
25/08/2015,0,0,47,11,0,11
26/08/2015,0,0,44,14,0,13
27/08/2015,0,0,54,13,0,14
28/08/2015,0,0,34,14,0,19
29/08/2015,0,0,55,12,0,9
30/08/2015,0,0,48,14,0,14
31/08/2015,0,0,26,12,0,15
2015-01-09,0,0,41,8,0,11
2015-02-09,0,0,75,12,0,10
2015-03-09,0,0,46,1,0,6
2015-06-09,0,0,44,11,0,7
2015-07-09,0,0,54,10,0,9
2015-08-09,0,0,45,10,0,10
2015-09-09,0,0,35,10,0,11
2015-10-09,0,0,41,8,0,6
2015-11-09,0,0,50,9,0,7
2015-12-09,0,0,38,10,0,6
13/09/2015,0,0,50,6,0,1
14/09/2015,0,0,49,5,0,7
15/09/2015,0,0,49,13,0,14
16/09/2015,0,0,51,11,0,14
17/09/2015,0,0,59,14,0,15
18/09/2015,0,0,40,9,0,7
19/09/2015,0,0,27,11,0,7
20/09/2015,0,0,57,10,0,8
21/09/2015,0,0,52,9,0,10
22/09/2015,0,0,53,12,0,11
23/09/2015,0,0,46,10,0,9
24/09/2015,0,0,47,12,0,7
25/09/2015,0,0,58,11,0,8
26/09/2015,0,0,44,11,0,10
27/09/2015,0,0,47,9,0,7
28/09/2015,0,0,46,10,0,9
29/09/2015,0,0,45,10,0,10
30/09/2015,0,0,51,11,0,15
2015-01-10,0,0,45,12,0,11
2015-02-10,0,0,47,10,0,10
2015-03-10,0,0,51,10,0,10
2015-04-10,0,0,51,11,0,14
2015-05-10,0,0,43,9,0,12
2015-06-10,0,0,41,9,0,13
2015-07-10,0,0,39,14,0,13
2015-08-10,0,0,45,10,0,9
2015-09-10,0,0,41,9,0,13
2015-10-10,0,0,50,11,0,9
2015-11-10,0,0,37,19,0,17
2015-12-10,0,0,45,11,0,10
13/10/2015,0,0,163,9,0,6
14/10/2015,0,0,52,10,0,15
15/10/2015,0,0,66,11,0,13
16/10/2015,0,0,50,14,0,15
17/10/2015,0,0,47,11,0,12
18/10/2015,0,0,49,13,0,14
19/10/2015,0,0,41,15,0,18
20/10/2015,0,0,45,16,0,17
21/10/2015,0,0,57,13,0,14
22/10/2015,0,0,55,13,0,13
23/10/2015,0,0,44,13,0,12
24/10/2015,0,0,45,10,0,9
25/10/2015,0,0,46,10,0,11
26/10/2015,0,0,40,12,0,14
27/10/2015,0,0,40,12,0,14
28/10/2015,0,0,39,0,0,0
2015-02-11,0,0,0,6,0,5
2015-03-11,0,0,43,7,0,11
2015-04-11,0,0,57,6,0,9
2015-05-11,0,0,48,12,0,21
2015-06-11,0,0,49,12,0,21
2015-07-11,0,0,66,9,0,11
2015-08-11,0,0,67,9,0,14
2015-09-11,0,0,58,11,0,15
2015-10-11,0,0,41,10,0,13
2015-11-11,0,0,58,13,0,17
2015-12-11,0,0,60,8,0,10
13/11/2015,0,0,60,10,0,12
14/11/2015,0,0,62,7,0,6
15/11/2015,0,0,58,9,0,8
16/11/2015,0,0,52,8,0,8
17/11/2015,0,0,61,0,0,0
18/11/2015,0,0,0,10,0,4
19/11/2015,0,0,35,10,0,13
20/11/2015,0,0,46,9,0,9
21/11/2015,0,0,37,8,0,5
22/11/2015,0,0,40,13,0,13
23/11/2015,0,0,44,9,0,8
24/11/2015,0,0,49,7,0,7
25/11/2015,0,0,47,9,0,7
26/11/2015,0,0,45,11,0,7
27/11/2015,0,0,37,11,0,12
28/11/2015,0,0,41,10,0,6
29/11/2015,0,0,34,10,0,8
30/11/2015,0,0,26,10,0,9
2015-01-12,0,0,30,11,0,8
2015-02-12,0,0,26,13,0,15
2015-03-12,0,0,24,10,0,7
2015-04-12,0,0,30,11,0,12
2015-05-12,0,0,21,0,0,0
2015-08-12,0,0,0,7,0,3
2015-09-12,0,0,15,8,0,4
2015-10-12,0,0,28,14,0,9
2015-11-12,0,0,35,0,0,0
22/12/2015,0,0,0,15,0,0
23/12/2015,0,0,21,11,0,0
24/12/2015,0,0,27,9,0,0
25/12/2015,0,0,22,7,0,0
26/12/2015,0,0,27,6,0,0
27/12/2015,0,0,34,10,0,0
28/12/2015,0,0,31,14,0,0
29/12/2015,0,0,27,10,0,0
30/12/2015,0,0,24,0,0,0
2016-04-01,0,0,38,10,0,0
2016-05-01,0,0,25,13,0,0
2016-09-01,0,0,19,7,0,0
2016-10-01,0,0,30,9,0,0
2016-11-01,0,0,29,21,0,0
18/01/2016,0,0,16,5,0,0
19/01/2016,0,0,25,8,0,0
20/01/2016,0,0,36,8,0,0
21/01/2016,0,0,28,15,0,0
22/01/2016,0,0,34,10,0,0
23/01/2016,0,0,25,6,0,0
24/01/2016,0,0,27,5,0,0
25/01/2016,0,0,24,10,0,0
26/01/2016,0,0,28,13,0,0
27/01/2016,0,0,25,12,0,0
28/01/2016,0,0,23,13,0,0
2016-07-02,0,0,35,15,0,0
2016-08-02,0,0,45,13,0,0
2016-09-02,0,0,27,16,0,0
2016-10-02,0,0,29,15,0,0
2016-11-02,0,0,31,11,0,0
2016-12-02,0,0,29,8,0,0
13/02/2016,0,0,37,14,0,0
14/02/2016,0,0,42,12,0,0
15/02/2016,0,0,29,8,0,0
16/02/2016,0,0,24,11,0,0
17/02/2016,0,0,33,8,0,0
18/02/2016,0,0,35,8,0,0
19/02/2016,0,0,38,13,0,0
20/02/2016,0,0,36,9,0,0
21/02/2016,0,0,47,14,0,0
22/02/2016,0,0,41,18,0,0
23/02/2016,0,0,30,11,0,0
24/02/2016,0,0,23,8,0,0
25/02/2016,0,0,27,7,0,0
26/02/2016,0,0,26,9,0,0
27/02/2016,0,0,34,8,0,0
28/02/2016,0,0,38,7,0,0
29/02/2016,0,0,44,9,0,0
2016-01-03,0,0,41,18,0,0
2016-04-03,0,0,3,22,0,0
2016-10-03,0,7,0,0,0,0
2016-11-03,20,13,13,9,0,0
2016-12-03,36,17,32,13,0,0
13/03/2016,53,12,33,9,0,0
14/03/2016,39,22,37,8,0,0
15/03/2016,64,21,35,13,0,0
16/03/2016,65,20,38,10,0,0
17/03/2016,62,20,30,10,0,0
18/03/2016,64,19,31,11,0,0
19/03/2016,59,21,35,11,0,0
20/03/2016,60,17,30,9,0,0
21/03/2016,55,17,30,11,0,0
22/03/2016,54,20,28,10,0,0
23/03/2016,58,19,34,11,0,0
24/03/2016,57,4,30,8,0,0
25/03/2016,11,7,20,6,0,0
26/03/2016,23,7,32,9,0,0
27/03/2016,28,28,35,12,0,0
28/03/2016,77,27,40,21,0,0
29/03/2016,74,24,38,16,0,0
30/03/2016,67,0,22,16,0,0
2016-04-04,0,12,21,7,0,0
2016-05-04,45,14,26,10,0,0
2016-06-04,49,16,33,11,0,0
2016-07-04,55,13,28,9,0,0
2016-08-04,49,13,30,10,0,0
2016-09-04,49,18,40,10,0,0
2016-10-04,61,32,58,16,0,0
2016-11-04,78,23,43,12,0,0
2016-12-04,70,33,57,16,0,0
13/04/2016,83,35,65,21,0,0
14/04/2016,83,26,46,15,0,0
15/04/2016,73,0,0,0,0,0
18/04/2016,0,12,27,11,0,0
19/04/2016,42,14,38,13,0,0
20/04/2016,50,14,30,9,0,0
21/04/2016,48,13,28,6,0,0
22/04/2016,45,0,0,0,0,0
24/04/2016,0,19,52,10,0,0
25/04/2016,60,19,40,13,0,0
26/04/2016,62,26,56,18,0,0
27/04/2016,68,20,193,12,0,0
28/04/2016,65,21,190,11,0,0
29/04/2016,66,13,161,11,0,0
