địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
Tân An,2023-10-17,101.57,111.27,0,0,0,0,111.27,Không tốt cho người nhạy cảm
Tân An,2023-10-18,173.5,158.73,0,0,0,0,173.5,Không tốt
Tân An,2023-10-19,36.0,42.63,0,0,0,0,42.63,Tốt
Tân An,2023-10-20,126.03,122.77,0,0,0,0,126.03,Không tốt cho người nhạy cảm
Tân An,2023-10-21,57.25,64.57,0,0,0,0,64.57,Vừa Phải
Tân An,2023-10-22,278.3,205.33,0,0,0,0,278.3,Rất không tốt
Tân An,2023-10-23,79.53,85.63,0,0,0,0,85.63,Vừa Phải
Tân An,2023-10-24,142.58,126.43,0,0,0,0,142.58,Không tốt cho người nhạy cảm
Tân An,2023-10-25,89.27,95.67,0,0,0,0,95.67,Vừa Phải
Tân An,2023-10-26,66.48,71.83,0,0,0,0,71.83,Vừa Phải
Tân An,2023-10-27,48.45,55.9,0,0,0,0,55.9,Vừa Phải
Tân An,2023-10-28,45.5,53.97,0,0,0,0,53.97,Vừa Phải
Tân An,2023-10-29,124.98,139.17,0,0,0,0,139.17,Không tốt cho người nhạy cảm
Tân An,2023-10-30,243.85,236.1,0,0,0,0,243.85,Rất không tốt
Tân An,2023-10-31,57.23,63.0,0,0,0,0,63.0,Vừa Phải
Tân An,2023-11-13,35.8,40.47,0,0,0,0,40.47,Tốt
Tân An,2023-11-14,290.1,535.9,0,0,0,0,535.9,Nguy hiểm
Tân An,2023-11-15,213.0,212.08,0,0,0,0,213.0,Rất không tốt
Tân An,2023-11-16,201.8,149.27,0,0,0,0,201.8,Rất không tốt
Tân An,2023-11-17,54.03,61.3,0,0,0,0,61.3,Vừa Phải
Tân An,2023-11-18,51.12,57.1,0,0,0,0,57.1,Vừa Phải
Tân An,2022-11-19,44.68,47.23,0,0,0,0,47.23,Tốt
Tân An,2023-11-19,93.73,107.23,0,0,0,0,107.23,Không tốt cho người nhạy cảm
Tân An,2022-11-20,84.33,89.53,0,0,0,0,89.53,Vừa Phải
Tân An,2023-11-20,87.17,97.07,0,0,0,0,97.07,Vừa Phải
Tân An,2022-11-21,42.77,46.93,0,0,0,0,46.93,Tốt
Tân An,2023-11-21,135.6,122.7,0,0,0,0,135.6,Không tốt cho người nhạy cảm
Tân An,2022-11-22,67.9,81.53,0,0,0,0,81.53,Vừa Phải
Tân An,2023-11-22,54.98,62.57,0,0,0,0,62.57,Vừa Phải
