date, pm25, pm10, o3, no2, so2, co
3/4/2021, , ,2,1,4,4
3/5/2021, , ,2,1,4,4
3/6/2021, , ,2,1,5,3
3/7/2021, , ,2,1,4,3
3/8/2021, , ,17,2,4,3
3/9/2021, , ,21,4,3,1
3/10/2021, , ,19,18,4,2
3/11/2021, , ,27,16,4,2
3/19/2021, ,97,14,12,8,2
3/20/2021,139,80,18,7,6,2
3/21/2021,110,209,21,3,5,2
3/22/2021,168,264,30,7,6,2
3/23/2021,146,62,29,13,6,3
3/24/2021,78,49,11,20,4,5
3/25/2021,84,23,18,16,3,3
3/26/2021,36,15,17,11,3,2
3/27/2021,20,15,7,12,3,2
3/28/2021,19,21,20,6,3,1
3/29/2021,29,27,17,11,3,2
3/30/2021,34,31,20,11,3,2
3/31/2021,36,22,17,8,2,1
4/1/2021,27,16,14,12,3,1
4/2/2021,19,18,12,12,3,2
4/3/2021,21,12,12,10,3,3
4/4/2021,15,36,14,9,4,3
4/5/2021,35,34,23,15,4,3
4/6/2021,43,29,31,15,3,2
4/7/2021,29,27,26,9,3,2
4/8/2021,25,18,16,4,4,2
4/9/2021,26,22,12,5,4,3
4/10/2021,28,27,20,11,4,3
4/11/2021,31,13,21,8,4,1
4/12/2021,17,35,19,7,4,1
4/13/2021,37,15,21,8,3,1
4/14/2021,14,74,17,10,3,1
4/15/2021,44,58,20,8,3,1
4/16/2021,56,32,18,6,3,2
4/17/2021,40,44,14,7,4,3
4/18/2021,66,59,26,13,4,2
4/19/2021,80,58,25,5,3,1
4/20/2021,50,50,22,3,3,1
4/21/2021,48,51,24,4,3,1
4/22/2021,47,52,11,10,4,2
4/23/2021,54,55,22,8,4,1
4/24/2021,55,46,17,14,3,2
4/25/2021,53,35,29,9,4,8
4/26/2021,40,28,21,6,3,2
4/27/2021,37,34,20,5,2,2
4/28/2021,46,19,31,2,1,1
4/29/2021,21, , , , , 
5/2/2021, ,39,15,4,3,1
5/3/2021,35,42,32,5,2,1
5/4/2021,40,32,27,8,1,1
5/5/2021,35,46,32,6,3,2
5/6/2021,62,46,22,7,2,1
5/7/2021,46,42,24,6,2,1
5/8/2021,40,45,23,8,2,1
5/9/2021,41,48,28,5,2,2
5/10/2021,48,57,34,5,2,1
5/11/2021,69,55,31,8,2,1
5/12/2021,64,34,18,12,1,1
5/13/2021,32,45,22,7,1,1
5/14/2021,43,47,23,4,2,1
5/15/2021,40,46,24,4,4,1
5/16/2021,42,35,14,5,8,1
5/17/2021,31,36,12,6,7,1
5/18/2021,27,43,22,5,9,1
5/19/2021,38,52,28,7,9,1
5/20/2021,52,52,25,7,8,1
5/21/2021,49,54,28,6,9,1
5/22/2021,49,42,26,4,3,1
5/23/2021,39,38,19,4,1,1
5/24/2021,36,24,20,3,2,1
5/25/2021,30,44,17,9,4,1
5/26/2021,48,36,19,7,2,1
5/27/2021,24,43,21,8,2,1
5/28/2021,33,64,27,8,3,1
5/29/2021,53,65,43,9,3,1
5/30/2021,64,72,57,14,4,1
5/31/2021,69,71,35,12,3,1
6/1/2021,68,68,38,8,3,1
6/2/2021,74,60,28,5,1,1
6/3/2021,65,41,24,4,3,1
6/4/2021,52,72,39,9,5,2
6/5/2021,98,110,78,9,4,3
6/6/2021,173,70,26,10,3,2
6/7/2021,112,40,25,6,3,1
6/8/2021,51,42,32,8,3,1
6/9/2021,42,41,20,10,3,1
6/10/2021,33,57,18,11,4,1
