date, pm25, pm10
2022/1/28, 63, 35
2022/1/29, 52, 28
2022/1/30, 39, 15
2022/1/31, 22, 19
2022/2/1, 26, 16
2022/2/2, 18, 20
2022/2/3, 26, 31
2022/2/4, 43, 42
2022/2/5, 65, 40
2022/2/6, 76, 48
2022/2/7, 82, 30
2022/2/8, 52, 18
2022/2/9, 19, 36
2022/2/10, 60, 46
2022/2/11, 86, 25
2022/2/12, 42, 10
2022/2/13, 10, 36
2022/2/14, 40, 53
2022/2/15, 75, 45
2022/2/16, 79, 60
2022/2/17, 114, 42
2022/2/18, 73, 7
2022/2/19, 8, 6
2022/2/20, 9, 13
2022/2/21, 15, 18
2022/2/22, 19, 29
2022/2/23, 32, 50
2022/2/24, 55, 61
2022/2/25, 86, 80
2022/2/26, 132, 87
2022/2/27, 151, 75
2022/2/28, 128, 69
2022/3/1, 118, 72
2022/3/2, 119, 67
2022/3/3, 111, 51
2022/3/4, 77, 45
2022/3/5, 71, 42
2022/3/6, 69, 39
2022/3/7, 55, 68
2022/3/8, 91, 64
2022/3/9, 69, 52
2022/3/10, 57, 
2022/3/12, 63, 52
2022/3/13, 58, 52
2022/3/14, 55, 76
2022/3/15, 115, 
2022/3/17, 71, 47
2022/3/18, 65, 28
2022/3/19, 39, 28
2022/3/20, 32, 29
2022/3/21, 37, 26
2022/3/22, 34, 8
2022/3/23, 10, 23
2022/3/24, 33, 27
2022/3/25, 39, 33
2022/3/26, 45, 11
2022/3/27, 11, 7
2022/3/28, 8, 16
2022/3/29, 19, 
2022/3/31, 21, 1
2021/12/28, 67, 53
2021/12/29, 67, 40
2021/12/30, 45, 44
2021/12/31, 59, 56
2022/1/1, 82, 52
2022/1/2, 63, 91
2023/10/31, , 2
2023/11/14, , 1
2023/11/19, , 2
2023/10/19, , 1
2023/10/22, , 1
2023/7/23, , 1
2023/8/13, , 1
2023/4/2, , 1
2023/1/2, , 5
2023/1/18, , 7
2023/2/9, , 2
2023/3/6, , 3
2022/10/3, , 1
2022/11/23, , 1
2022/8/3, , 2
2022/9/7, , 1
2022/4/27, , 2
2022/1/14, , 98
2022/1/26, , 52
2022/3/11, , 61
2022/3/16, , 54
2022/3/30, , 15
2021/12/27, , 58
