date, pm25, pm10, o3, no2, so2, co
2020-08-29,22,16, ,8,17,3
2020-08-30,21,22, ,9,18,3
2020-08-31,30,36, ,9,18,4
2020-09-01,51,27, ,7,18,4
2020-09-02,40,25, ,11,18,4
2020-09-03,39,18, ,9,18,4
2020-09-04,27,11, ,7,17,3
2020-09-05,16,10, ,4,16,3
2020-09-06,13,17, ,8,17,4
2020-09-07,24,18, ,14,19,4
2020-09-08,25,10, ,11,18,3
2020-09-09,13,13, ,8,17,3
2020-09-10,18,5, ,8,16,3
2020-09-11,12,2, ,8,16,3
2020-09-12, ,2, ,14,17,3
2020-09-13, ,25, ,7,16,4
2020-09-14,35,23, ,10,16,3
2020-09-15,33,18, ,6,16,3
2020-09-16,25,26, ,10,16,3
2020-09-17,37,11, ,3,16,3
2020-09-18,13,7, ,4,16,3
2020-09-19,9,11, ,6,16,4
2020-09-20,15,15, ,6,16,4
2020-09-21,19,12, ,6,16,3
2020-09-22,17,13, ,8,16,4
2020-09-23,18,23, ,7,18,4
2020-09-24,30,24, ,11,17,4
2020-09-25,36,20, ,9,16,4
2020-09-26,30,25, ,9,19,4
2020-09-27,37,20, ,5,17,4
2020-09-28,29,25, ,6,17,4
2020-09-29,38,19, ,7,17,3
2020-09-30,26,21, ,7,16,4
2020-10-01,33,17, ,6,17,4
2020-10-02,26,19, ,8,17,4
2020-10-03,26,23, ,7,17,3
2020-10-04,32,31, ,8,17,4
2020-10-05,44,22, ,2,16,4
2020-10-06,33,23, ,3,18,4
2020-10-07,35,20, ,2,19,4
2020-10-08,28,15, ,2,18,3
2020-10-09,21,19, ,2, ,4
2020-10-10,28,24, ,2,21,4
2020-10-11,38,35, ,4,18,4
2020-10-12,53,33, ,2,18,4
2020-10-13,47,5, ,6,17,4
2020-10-14,7,6, ,2,17,4
2020-10-15,8,25, ,1,17,3
2020-10-16,38,14, ,1,17,4
2020-10-17,17,15, ,2,20,3
2020-10-18,19,17, ,2,18,3
2020-10-19,21,21, ,2,20,3
2020-10-20,29,26, ,2,19,3
2020-10-21,33,42, ,3,19,3
2020-10-22,56,70, ,4,17,3
2020-10-23,93,89, ,5,18,4
2020-10-24,139,68, ,5,18,4
2020-10-25,110,33, ,4,18,4
2020-10-26,49,51, ,6,18,5
2020-10-27,83,39, ,3,18,4
2020-10-28,58,2, ,1,17,4
2020-10-29,3,1, ,4,17,5
2020-10-30, ,1, ,5,18,5
2020-10-31, ,1, ,4,17,5
2020-11-01, ,28, ,4,17,5
2020-11-02,47,31, ,2,18,4
2020-11-03,34,68, ,4,18,5
2020-11-04,99,76, ,6,18,5
2020-11-05,123,74, ,5,18,6
2020-11-06,130,47, ,2,18,4
2020-11-07,63,48, ,2,18,4
2020-11-08,58,59, ,3,17,4
2020-11-09,72,71, ,5,18,4
2020-11-10,85,74, ,6,18,4
2020-11-11,100,70, ,5,18,4
2020-11-12,100,57, ,4,18,4
2020-11-13,72,51, ,5,18,4
2020-11-14,65,22, ,3,17,4
2020-11-15,33,21, ,5,17,4
2020-11-16,33,38, ,9,17,5
2020-11-17,58,29, ,4,17,4
2020-11-18,43,32, ,5,17,4
2020-11-19,47,27, ,5,17,4
2020-11-20,37,21, ,3,17,3
2020-11-21,27,37, ,8,19,3
2020-11-22,50,38, ,7,20,4
2020-11-23,56,49, ,9,21,4
2020-11-24,86,24, ,7,18,4
2020-11-25,40,23, ,11,21,4
2020-11-26,36,28, ,7,21,5
2020-11-27,45,14, ,2,18,4
2020-11-28,20,15, ,3,20,4
2020-11-29,19,20, ,3,19,5
2020-11-30,28,25, ,3,18,5
2020-12-01,40,23, ,5,19,5
2020-12-02,36,22, ,2,18,5
2020-12-03,35,8, ,4,22,4
2020-12-04,10,11, ,3,4,3
2020-12-05,16,16, ,5,8,4
2020-12-06,24,21, ,5,8,4
2020-12-07,33,20, ,3,4,3
2020-12-08,33,26, ,8,8,4
2020-12-09,43,31, ,8,11,5
2020-12-10,50,32, ,7,6,4
2020-12-11,49,29, ,5,3,4
2020-12-12,44,28, ,4,2,4
2020-12-13,42,9, ,6,3,4
2020-12-14,24,5, ,2,5,3
2020-12-15,7,18, ,2,10,3
2020-12-16,17,8, ,2,6,3
2020-12-17,9,17, ,2,9,3
2020-12-18,14,1, ,2,10,2
2020-12-19,5,1, ,2,7,2
2020-12-20, ,20, ,4,5,3
2020-12-21,25,31, ,10,14,3
2020-12-22,37,20, ,7,10,3
2020-12-23,27,13, ,8,6,3
2020-12-24,17,19, ,8,5,4
2020-12-25,25,32, ,14,11,4
2020-12-26,48,15, ,13,5,4
2020-12-27,23,30, ,9,3,4
2020-12-28,40,38, ,8,3,4
2020-12-29,36,34, ,3,2,4
2020-12-30,21,29, ,5,3,3
2020-12-31,28,28, ,7,6,3
2021-01-01,32,31, ,11,9,3
2021-01-02,35,37, ,8,4,4
2021-01-03,40,38, ,11,10,4
2021-01-04,45,35, ,11,5,4
2021-01-05,43,43, ,10,7,5
2021-01-06,60,25, ,5,10,4
2021-01-07,32,12, ,3,9,4
2021-01-08,10,22, ,3,11,3
2021-01-09,21,19, ,4,6,2
2021-01-10,22,19, ,2,3,2
2021-01-11,16,23, ,5,9,3
2021-01-12,24,24, ,10,10,4
2021-01-13,30,21, ,11,8,4
2021-01-14,28,22, ,12,8,5
2021-01-15,30,22, ,14,10,5
2021-01-16,30,20, ,5,5,4
2021-01-17,26,19, ,5,9,4
2021-01-18,22,22, ,9,7,5
2021-01-19,27,22, ,8,4,5
2021-01-20,29,14, ,9,7,6
2021-01-21,20,23, ,12,11,7
2021-01-22,37,24, , ,8,7
2021-01-23,40,14, , ,3,6
2021-01-24,25,9, ,35,6,4
2021-01-25,14,7, ,19,5,4
2021-01-26,12,9, ,20,6,5
2021-01-27,15,6, ,10,7,5
2021-01-28,7,9, ,18,10,6
2021-01-29,12,10, ,23,12,5
2021-01-30,15,8, ,31,18,4
2021-01-31,11,5, ,17,7,4
2021-02-01,7,5, ,15,5,4
2021-02-02,6,4, ,15,6,4
2021-02-03,5,4, ,15,7,4
2021-02-04,6,4, ,19,9,4
2021-02-05,6,3, ,11,6,4
2021-02-06,5,3, ,16,10,4
2021-02-07,4,3, ,16,11,5
2021-02-08,5,1, ,7,9,5
2021-02-09,1,2, ,6,10,5
2021-02-10,2,2, ,6,12,5
2021-02-11,3,3, ,9,13,5
2021-02-12,4,4, ,7,12,5
2021-02-13,6,6, ,11,10,5
2021-02-14,10,3, ,6,9,5
2021-02-15,5,4, ,8,13,4
2021-02-16,5,5, ,7,17,5
2021-02-17,9,4, ,14,22,6
2021-02-18,6,6, ,13,16,6
2021-02-19,9,6, ,15,9,6
2021-02-20,9,3, ,7,4,5
2021-02-21,5,2, ,8,5,4
2021-02-22,3,2, ,11,5,4
2021-02-23,3,1, ,5,3,4
2021-02-24,2,1, ,6,3,4
2021-02-25,1,1, ,12,5,4
2021-02-26,2,1, ,9,4,5
2021-02-27,2,1, ,16,9,5
2021-02-28,1,1, ,7,3,4
2021-03-01,2,4, ,11,10,5
2021-03-02,5,2, ,11,7,6
2021-03-03,2,1, ,14,6,6
2021-03-04,2,2, ,20,8,7
2021-03-05,3,9, ,7,3,4
2021-03-06,13,20, ,12,6,5
2021-03-07,24,20, ,19,7,5
2021-03-08,33,19, ,20,7,4
2021-03-09,29,17, ,12,4,4
2021-03-10,27,20, ,19,7,4
2021-03-11,30,20, ,13,5,5
2021-03-12,31,23, ,14,7,5
2021-03-13,37,18, ,11,5,4
2021-03-14,26,16, ,9,4,4
2021-03-15,25,16, ,10,4,4
2021-03-16,22,14, ,8,4,5
2021-03-17,19,12, ,8,5,12
2021-03-18,17,10, ,6,4,22
2021-03-19,14,10, ,12,5,29
2021-03-20,15,8, ,8,10,68
2021-03-21,10,23, ,3,6,94
2021-03-22,22, , , , , 
2021-05-16, ,4, ,1,1,2
2021-05-17,3,3, ,5,1,1
2021-05-18,3,4, ,3,1,2
2021-05-19,4,5, ,3, ,2
2021-05-20,5,5, ,3, ,6
2021-05-21,5,5, ,2,1,5
2021-05-22,5,4, ,1,1,6
2021-05-23,4,6, ,7,2,8
2021-05-24,4,4, ,6,5,12
2021-05-25,3,3, ,6,6,12
2021-05-26,3,3, ,7, ,11
2021-05-27,2,3, ,7,1,12
2021-05-28,2,3, ,5, ,11
2021-05-29,2,6, ,7,1,11
2021-05-30,4,6, ,8, ,11
2021-05-31,5,6, ,6, ,10
2021-06-01,5,6, ,5, ,11
2021-06-02,5,6, ,5, ,13
2021-06-03,5,13, ,4,6,13
2021-06-04,11,37, ,9,9,12
2021-06-05,28,42, ,6,6,13
2021-06-06,36,46, ,17,12,13
2021-06-07,35,19, ,10,4,11
2021-06-08,16,12, ,9,3,11
2021-06-09,9,22, ,11,3,11
2021-06-10,15,19, ,8,6,11
2021-06-11,14,18, ,4,6,11
2021-06-12,14,15, ,7,4,11
2021-06-13,14,21, ,4,3,11
2021-06-14,16,30, ,7,4,12
2021-06-15,22,31, ,8,4,12
2021-06-16,22,25, ,6,13,19
2021-06-17,19,29, ,7,32,14
2021-06-18,20,40, ,7,32,38
2021-06-19,25,44, ,7,32,25
2021-06-20,31,47, ,9,32,21
2021-06-21,36,45, ,16,32,28
2021-06-22,37,35, ,15,32,13
2021-06-23,27,35, ,16,11,18
2021-06-24,28,34, ,15,1,21
2021-06-25,27,29, ,7,2,23
2021-06-26,22,36, ,8,2,12
2021-06-27,26,37,20,9,2,17
2021-06-28,24,34,21,7,2,19
2021-06-29,23,18,13,4,2,28
2021-06-30,18,1,20,9,2,16
2021-07-01, ,1,24,8,2,17
2021-07-02, ,1,30,7,2,34
2021-07-03, ,13,19,5,2,24
2021-07-04,16,13,19,5,2,24
2021-07-05,22,30,15,9,2,14
2021-07-06,22,28,11,9,2,1
2021-07-07,15,19,11,5,1, 
2021-07-08,11,13,14,6,2,1
2021-07-09,12,13,12,7,2, 
2021-07-10,16,19,12,8,2,1
2021-07-11,14,17,9,9,2,1
2021-07-12,15,16,6,6,2,1
2021-07-14,12,14,9,5,2,1
2021-07-15,12,14,7,5,2,2
2021-07-22,46,39,12,11,1,1
2021-07-23,13,14,9,7,1,1
2021-07-24,11,15,16,5,1,1
2021-07-25,19,22,26,8,1,1
2021-07-26,24,30,27,13,1,1
2021-07-27,30,31,13,11,1,1
2021-07-28,16,20,6,8, ,1
2021-07-29,26,29,17,15,2,1
2021-07-30,21,24,29,12,2,1
2021-07-31,18,23,32,7, ,1
2021-08-01,10,12,15,5,1,1
2021-08-02,23,25,31,7,2,1
2021-08-03,24,26,39,11,5,1
2021-08-04,22,22,41,11,3,1
2021-08-05,35,33,45,13,3,1
2021-08-06,36,33,49,14,1,1
2021-08-07,28,27,54,13,1,1
2021-08-08,27,27,14,17,3,1
2021-08-09,25,23,4,22,1,1
2021-08-10,14,13,5,13,1,1
2021-08-11,13,13,12,10,1,1
2021-08-12,13,13,14,9,1,1
2021-08-13,14,16,14,10,1,1
2021-08-14,13,14,12,6,1,1
2021-08-15,9,10,5,5,1,1
2021-08-16,14,18,7,7, ,1
2021-08-17,14,17,15,8, ,1
2021-08-18,12,14,15,6,6,1
2021-08-19,13,16,16,6,12,1
2021-08-20,12,15,14,5,14,1
2021-08-21,12,14,6,4,16,1
2021-08-22,15,15,14,5,17,1
2021-08-23,16,17,13,8,18,1
2021-08-24,15,17,18,9,18,1
2021-08-25,14,14,12,6,18,1
2021-08-26,10,11,9,5,18,1
2021-08-27,12,14,11,9,18,1
2021-08-28,11,14,11,11,22,1
2021-08-29,17,18,13,7,22,1
2021-08-30,16,19,7,11,22,1
2021-08-31,17,20,7,10,23,1
2021-09-01,16,19,14,10,22,1
2021-09-02,17,18,10,14,23,1
2021-09-03,13,15,15,9,22,1
2021-09-04,11,12,18,6,23,1
2021-09-05,10,11,9,10,22,1
2021-09-06,14,17,19,8,24,1
2021-09-07,13,18,18,8,20,1
2021-09-08,8,10,14,5,20,1
2021-09-09,18,21,14,8,23,1
2021-09-10,18,22,21,6,22,1
2021-09-11,31,37,38,12,24,1
2021-09-12,23,27,42,11,24,1
2021-09-13,22,24,18,12,23,1
2021-09-14,11,13,14,4,21,1
2021-09-15,9,12,8,7,23,1
2021-09-16,14,15,10,8,25,1
2021-09-17,12,16,4,4,27,1
2021-09-21,17,21,13,11,32,1
2021-09-22,13,17,7,9,31,1
2021-09-23,11,15,8,7,31,1
2021-09-24,8,9,7,5,30,1
2021-09-25,10,12,11,5,34,1
2021-09-26,13,14,12,6,37,1
2021-09-27,13,14,18,7,38,1
2021-09-28,23,25,34,10,40,1
2021-09-29,23,25,24,12,33, 
2021-09-30, , ,14,4,13, 
2021-10-01, , ,9,4,12, 
2021-10-02, , ,13,3,10, 
2021-10-03, , ,15,3,10, 
2021-10-04, , ,7,3,10, 
2021-10-05, , ,9,4,11, 
2021-10-06, , ,15,4,11, 
2021-10-07, , ,18,3,11, 
2021-10-08, , ,17,2,11, 
2021-10-09, , ,10,2,11, 
2021-10-10, , ,6,3,10, 
2021-10-11, , ,8,2,10, 
2021-10-12, , ,10,1,10, 
2021-10-13, , ,11,1,10, 
2021-10-14, , ,10,1,8, 
2021-10-15, , ,9,1,10, 
2021-10-16, , ,9,1,11, 
2021-10-17, , ,9,1,11, 
2021-10-18, , ,6,3,11, 
2021-10-19, , ,3,8,12, 
2021-10-20, , ,12,6,10, 
2021-10-21, , ,8,2,10, 
2021-10-22, , ,21,2,16,12
2021-10-23, , ,25,6,24,11
2021-10-24, , ,28,5,25,12
2021-10-25, , ,31,11,28,11
2021-10-26, , ,39,18,28,11
2021-10-27, , ,33,11,27,11
2021-10-28, , ,26,6,24,5
2021-10-29, , ,31,12,26,1
2021-10-30, , ,21,4,23,5
2021-10-31, , ,11,7,25,7
2021-11-01, , ,13,6,25,8
2021-11-02, ,25,15,6,27,8
2021-11-03,26,33,23,12,28,9
2021-11-04,35,22,17,20,34,10
2021-11-05,23,23,16,7,27,10
2021-11-06,22,24,16,6,26,11
2021-11-07,25,25,21,6,26,12
2021-11-08,17,38,18,3,27,19
2021-11-09,28,31,19,9,27,23
2021-11-10,21,39,23,7,29,24
2021-11-11,30,44,26,15,27,23
2021-11-12,36,34,29,14,30,22
2021-11-13,29,39,28,8,28,24
2021-11-14,35,43,32,15,30,23
2021-11-15,35,45,35,14,28,24
2021-11-16,45,31,24,18,34,15
2021-11-17,30,28,21,8,28,7
2021-11-18,25,35,15,10,34,8
2021-11-19,35,29,24,13,27,8
2021-11-20,30,21,28,13,28,7
2021-11-21,20,17,20,8,26,7
2021-11-22,11,29,19,5,27,9
2021-11-23,22,36,23,4,24,7
2021-11-24,28,40,21,6,27,6
2021-11-25,34,42,17,11,32,6
2021-11-26,37,45,14,19,33,7
2021-11-27,37,44,19,18,34,33
2021-11-28,36,49,32,16,28,55
2021-11-29,43,42,27,20,31,38
2021-11-30,27,31,32,6,24,7
2021-12-01,23,25,30,9,23,4
2021-12-02,21,33,26,13,25,4
2021-12-03,30,36,28,17,27,5
2021-12-04,31,31,30,18,27,5
2021-12-05,26,31,37,13,25,5
