date, pm25, pm10, o3, no2, so2, co
2022/6/28, 3, 7, , 7, 1, 4
2022/6/29, 2, 9, , 7, 1, 4
2022/6/30, 2, 7, , 9, 1, 4
2022/1/3, 6, 7, , 7, 16, 7
2022/1/4, 5, 19, , 4, 22, 7
2022/1/5, 9, 10, , 6, 13, 8
2022/1/6, 7, 21, 31, 4, 2, 4
2022/1/7, 10, 20, 21, 6, 3, 4
2022/1/8, 7, 21, 26, 4, 3, 4
2022/1/9, 7, 20, 27, 5, 3, 4
2022/1/10, 7, 21, 26, 5, 3, 4
2022/1/11, 8, 158, 500, 95, 63, 128
2022/1/12, 127, 221, 224, 90, 59, 126
2022/1/13, 196, 20, 30, 7, 3, 5
2022/1/14, 7, 26, 38, 7, 3, 5
2022/1/15, 12, 22, 35, 6, 3, 4
2022/1/16, 9, 24, 26, 8, 3, 6
2022/1/17, 13, 20, 27, 8, 3, 5
2022/1/18, 10, 19, 24, 4, 3, 3
2022/1/19, 7, 21, 24, 7, 3, 5
2022/1/20, 8, 22, 39, 6, 3, 5
2022/1/21, 10, 19, 36, 5, 3, 5
2022/1/22, 8, 20, 27, 6, 3, 4
2022/1/23, 8, 18, 30, 7, 3, 5
2022/1/24, 7, 17, 25, 5, 3, 4
2022/1/25, 6, 17, 29, 4, 3, 4
2022/1/26, 7, 22, 29, 6, 3, 5
2022/1/27, 12, 19, 27, 6, 3, 5
2022/1/28, 8, 21, 28, 6, 3, 6
2022/1/29, 8, 19, 15, 2, 2, 4
2022/1/30, 9, , , , , 
2022/2/3, 6, 18, 29, 3, 4, 3
2022/2/4, 8, 16, 22, 3, 4, 3
2022/2/5, 5, 14, 27, 2, 6, 3
2022/2/6, 4, 11, 17, 3, 5, 4
2022/2/7, 2, 10, 20, 3, 6, 3
2022/2/8, 1, 14, 24, 4, 6, 3
2022/2/9, 4, 14, 22, 3, 8, 4
2022/2/10, 4, 17, 28, 2, 8, 3
2022/2/11, 7, 15, 24, 3, 9, 4
2022/2/12, 5, 20, 26, 4, 15, 4
2022/2/13, 6, 16, 15, 5, 42, 8
2022/2/14, 6, 14, 27, 3, 28, 3
2022/2/15, 4, 12, 18, 5, 38, 7
2022/2/16, 3, 16, 26, 4, 24, 4
2022/2/17, 6, 17, 36, 6, 23, 4
2022/2/18, 7, 14, 25, 4, 24, 3
2022/2/19, 4, 12, 22, 5, 38, 6
2022/2/20, 4, 14, 29, 3, 31, 4
2022/2/21, 5, 10, 18, 3, 43, 7
2022/2/22, 3, 12, 23, 3, 33, 4
2022/2/23, 3, 10, 22, 2, 31, 3
2022/2/24, 1, 9, 23, 2, 32, 2
2022/2/25, 1, 12, 25, 3, 31, 3
2022/2/26, 3, 11, 26, 3, 32, 2
2022/2/27, 2, 15, 24, 4, 31, 3
2022/2/28, 3, 17, 32, 4, 33, 3
2022/3/1, 6, 16, 24, 4, 44, 6
2022/3/2, 6, 13, 27, 3, 34, 3
2022/3/3, 4, 18, 29, 3, 33, 3
2022/3/4, 7, 15, 28, 2, 34, 3
2022/3/5, 5, 15, 24, 3, 33, 2
2022/3/6, 5, 16, 24, 4, 34, 3
2022/3/7, 5, 17, 26, 4, 33, 3
2022/3/8, 4, 19, 26, 3, 34, 3
2022/3/9, 8, 24, 31, 4, 34, 3
2022/3/10, 9, 21, 34, 5, 36, 4
2022/3/11, 9, 21, 29, 6, 35, 4
2022/3/12, 9, 19, 39, 5, 37, 5
2022/3/13, 11, 14, 34, 3, 36, 3
2022/3/14, 5, 13, 36, 3, 38, 3
2022/3/15, 4, 15, 26, 3, 37, 3
2022/3/16, 5, 17, 33, 6, 37, 4
2022/3/17, 8, 15, 22, 3, 37, 3
2022/3/18, 5, 12, 37, 3, 38, 3
2022/3/19, 3, 14, 21, 4, 37, 3
2022/3/20, 3, 11, 23, 3, 38, 3
2022/3/21, 2, 13, 23, 3, 37, 3
2022/3/22, 3, 13, 30, 4, 38, 4
2022/3/23, 2, 12, 24, 2, 37, 3
2022/3/24, 2, 12, 21, 4, 38, 3
2022/3/25, 3, 15, 20, 6, 37, 4
2022/3/26, 5, 11, 21, 2, 38, 2
2022/3/27, 2, 12, 25, 3, 37, 3
2022/3/28, 2, 11, 24, 2, 38, 2
2022/3/29, 2, 11, 15, 2, 38, 2
2022/3/30, 2, 10, 20, 3, 39, 2
2022/3/31, 1, 11, 26, 4, 38, 4
2021/12/28, 4, 8, , 3, 16, 5
2021/12/29, 2, 9, , 3, 23, 5
2021/12/30, 3, 8, , 4, 16, 5
2021/12/31, 3, 11, , 3, 33, 6
2022/1/1, 4, 8, , 3, 20, 6
2022/1/2, 4, 13, , 4, 33, 6
2023/11/1, , 4, , 3, 4, 2
2023/11/2, , 5, , 3, 5, 3
2023/11/3, , 5, , 2, 5, 2
2023/11/4, , 5, , 2, 6, 1
2023/11/5, , 5, , 1, 5, 3
2023/11/6, , 5, , 3, 6, 2
2023/11/7, , 5, , 2, 5, 2
2023/11/8, , 5, , 2, 5, 2
2023/11/9, , 5, , 2, 5, 2
2023/11/10, , 5, , 2, 6, 2
2023/11/11, , 5, , 2, 4, 1
2023/11/12, , 6, , 2, 5, 2
2023/11/13, , 5, , 2, 5, 2
2023/11/14, , 5, , 4, 5, 2
2023/11/15, , 5, , 3, 5, 1
2023/11/16, , 5, , 1, 5, 
2023/11/17, , 5, , 1, 4, 4
2023/11/18, , 5, , 1, 5, 3
2023/11/19, , 5, , 1, 3, 4
2023/11/20, , 7, , 2, 5, 4
2023/11/21, , 5, , 4, 4, 3
2023/11/22, , 6, , 3, 5, 5
2023/11/23, , 6, , 3, 5, 4
2023/11/24, , 5, , , , 
2023/10/1, , 5, , 3, 6, 3
2023/10/2, , 4, , 3, 5, 3
2023/10/3, , 5, , 2, 6, 2
2023/10/4, , 4, , 2, 5, 2
2023/10/5, , 4, , 2, 6, 2
2023/10/6, , 3, , 2, 5, 1
2023/10/7, , 4, , 1, 6, 1
2023/10/8, , 4, , 3, 5, 2
2023/10/9, , 4, , 4, 8, 2
2023/10/10, , 4, , 2, 5, 2
2023/10/11, , 4, , 3, 6, 2
2023/10/12, , 3, , 1, 5, 2
2023/10/13, , 4, , 2, 5, 2
2023/10/14, , 3, , 1, 5, 2
2023/10/15, , 4, , 2, 6, 3
2023/10/16, , 4, , 2, 5, 2
2023/10/17, , 4, , 2, 5, 4
2023/10/18, , 4, , 2, 5, 2
2023/10/19, , 4, , 2, 5, 3
2023/10/20, , 4, , 2, 5, 2
2023/10/21, , 4, , 3, 5, 2
2023/10/22, , 4, , 3, 5, 3
2023/10/23, , 4, , 1, 17, 1
2023/10/24, , 4, , 2, 4, 
2023/10/25, , 2, , , , 
2023/7/3, , 2, , 2, 6, 2
2023/7/4, , 3, , 2, 6, 1
2023/7/5, , 4, , 2, 6, 3
2023/7/6, , 4, , 2, 6, 2
2023/7/7, , 4, , 2, 6, 2
2023/7/8, , 4, , 1, 6, 2
2023/7/9, , 4, , 2, 6, 2
2023/7/10, , 4, , 2, 6, 2
2023/7/11, , 4, , 1, 6, 2
2023/7/12, , 4, , 2, 6, 2
2023/7/13, , 4, , 2, 6, 2
2023/7/14, , 4, , 2, 6, 3
2023/7/15, , 4, , 2, 6, 2
2023/7/16, , 3, , 1, 6, 2
2023/7/17, , 3, , 2, 6, 2
2023/7/18, , 3, , 2, 6, 2
2023/7/19, , 4, , 2, 6, 3
2023/7/20, , 3, , 3, 6, 3
2023/7/21, , 3, , 2, 6, 2
2023/7/22, , 4, , 1, 6, 1
2023/7/23, , 3, , 2, 5, 2
2023/7/24, , 3, , 2, 6, 2
2023/7/25, , 3, , 2, 6, 2
2023/7/26, , 4, , 2, 6, 2
2023/7/27, , 3, , 3, 6, 2
2023/7/28, , 4, , 3, 6, 3
2023/7/29, , 4, , 1, 6, 2
2023/7/30, , 4, , 2, 6, 2
2023/7/31, , 4, , 1, 6, 2
2023/8/1, , 4, , 2, 6, 2
2023/8/2, , 4, , 1, 6, 2
2023/8/3, , 3, , 2, 6, 3
2023/8/4, , 4, , 2, 6, 2
2023/8/5, , 4, , 1, 6, 2
2023/8/6, , 4, , 2, 6, 1
2023/8/7, , 4, , 2, 6, 2
2023/8/8, , 4, , 2, 6, 2
2023/8/9, , 4, , 2, 6, 2
2023/8/10, , 4, , 2, 6, 2
2023/8/11, , 5, , 2, 6, 2
2023/8/12, , 4, , 2, 5, 1
2023/8/13, , 4, , 2, 5, 2
2023/8/14, , 5, , 2, 5, 2
2023/8/15, , 5, , 2, 5, 2
2023/8/16, , 5, , 2, 5, 2
2023/8/17, , 4, , 2, 5, 1
2023/8/18, , 5, , 2, 6, 2
2023/8/19, , 4, , 1, 6, 1
2023/8/20, , 4, , 1, 5, 2
2023/8/21, , 4, , 2, 6, 2
2023/8/22, , 4, , 2, 5, 2
2023/8/23, , 4, , 2, 6, 2
2023/8/24, , 4, , 2, 5, 2
2023/8/25, , 5, , 2, 5, 2
2023/8/26, , 5, , 2, 5, 1
2023/8/27, , 5, , 2, 5, 2
2023/8/28, , 5, , 3, 5, 2
2023/8/29, , 5, , 2, 6, 3
2023/8/30, , 5, , 4, 6, 4
2023/8/31, , 5, , 3, 6, 2
2023/9/1, , 5, , 2, 6, 2
2023/9/2, , 5, , 1, 6, 2
2023/9/3, , 5, , 2, 5, 1
2023/9/4, , 5, , 2, 5, 4
2023/9/5, , 5, , 3, 5, 3
2023/9/6, , 5, , 2, 6, 3
2023/9/7, , 5, , 2, 5, 2
2023/9/8, , 5, , 4, 6, 2
2023/9/9, , 4, , 2, 14, 1
2023/9/10, , 4, , 2, , 3
2023/9/11, , 5, , 2, 6, 2
2023/9/12, , 5, , 2, 5, 3
2023/9/13, , 5, , 3, 5, 2
2023/9/14, , 4, , 3, 5, 2
2023/9/15, , 5, , 2, 5, 2
2023/9/16, , 5, , 2, 5, 1
2023/9/17, , 4, , 2, 6, 3
2023/9/18, , 4, , 1, 6, 2
2023/9/19, , 4, , 3, 5, 2
2023/9/20, , 4, , 2, 5, 2
2023/9/21, , 4, , 3, 5, 2
2023/9/22, , 5, , 2, 5, 2
2023/9/23, , 5, , 2, 5, 2
2023/9/24, , 4, , 2, 6, 3
2023/9/25, , 5, , 2, 5, 2
2023/9/26, , 4, , 2, 6, 2
2023/9/27, , 5, , 4, 5, 3
2023/9/28, , 5, , 2, 6, 2
2023/9/29, , 4, , 3, 5, 1
2023/9/30, , 4, , 3, 5, 2
2023/4/1, , 4, , 3, 7, 2
2023/4/2, , 5, , 3, 7, 2
2023/4/3, , 5, , 4, 6, 3
2023/4/4, , 5, , 5, 8, 3
2023/4/5, , 5, , 3, 6, 2
2023/4/9, , 5, , 3, 6, 4
2023/4/10, , 4, , 3, 7, 4
2023/4/11, , 4, , 4, 6, 4
2023/4/12, , 5, , 3, 7, 4
2023/4/13, , 5, , 3, 6, 4
2023/4/14, , 5, , 3, 6, 4
2023/4/15, , 5, , 3, 6, 4
2023/4/16, , 4, , 3, 6, 3
2023/4/17, , 5, , 3, 7, 4
2023/5/3, , 5, , 4, 7, 2
2023/5/4, , 5, , 3, 6, 3
2023/5/5, , 5, , 3, 7, 3
2023/5/6, , 5, , 3, 6, 3
2023/5/7, , 5, , 2, 6, 2
2023/5/8, , 5, , 3, 6, 2
2023/5/9, , 4, , 4, 6, 4
2023/5/10, , 5, , 3, 6, 3
2023/5/11, , 4, , 3, 6, 2
2023/5/12, , 4, , 3, 6, 3
2023/5/13, , 5, , 3, 6, 3
2023/5/14, , 5, , 2, 6, 2
2023/5/15, , 5, , 3, 6, 3
2023/5/16, , 5, , 2, 6, 3
2023/5/17, , 5, , 2, 6, 4
2023/5/18, , 5, , 2, 5, 2
2023/5/19, , 4, , 2, 6, 2
2023/5/20, , 4, , 1, 6, 2
2023/5/21, , 4, , 2, 6, 3
2023/5/22, , 4, , 2, 6, 2
2023/5/23, , 4, , 2, 6, 3
2023/5/24, , 4, , 2, 6, 2
2023/5/25, , 4, , 2, 6, 3
2023/5/26, , 4, , 2, 6, 2
2023/5/27, , 5, , 2, 6, 2
2023/5/28, , 5, , 2, 6, 2
2023/5/29, , 4, , 1, 6, 3
2023/5/30, , 4, , 2, 7, 3
2023/5/31, , 4, , 2, 7, 2
2023/6/1, , 4, , 2, 7, 2
2023/6/2, , 4, , 2, 7, 3
2023/6/3, , 5, , 2, 7, 2
