địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
Thanh Xuân,2022-04-18,66.37,17.82,0,0,0,0,66.37,Vừa Phải
Thanh Xuân,2022-04-27,104.67,63.33,0,0,0,0,104.67,Không tốt cho người nhạy cảm
Thanh Xuân,2022-04-28,121.77,78.07,0,0,0,0,121.77,Không tốt cho người nhạy cảm
Thanh Xuân,2022-04-29,109.8,71.13,0,0,0,0,109.8,Không tốt cho người nhạy cảm
Thanh Xuân,2022-04-30,76.88,32.73,0,0,0,0,76.88,Vừa Phải
Thanh Xuân,2022-05-01,92.52,45.37,0,0,0,0,92.52,Vừa Phải
Thanh Xuân,2022-05-02,98.67,54.38,0,0,0,0,98.67,Vừa Phải
Thanh Xuân,2022-05-03,96.4,52.9,0,0,0,0,96.4,Vừa Phải
Thanh Xuân,2022-05-04,112.77,72.4,0,0,0,0,112.77,Không tốt cho người nhạy cảm
Thanh Xuân,2022-05-05,132.23,91.7,0,0,0,0,132.23,Không tốt cho người nhạy cảm
Thanh Xuân,2022-05-06,114.1,73.05,0,0,0,0,114.1,Không tốt cho người nhạy cảm
Thanh Xuân,2022-05-07,84.9,40.97,0,0,0,0,84.9,Vừa Phải
Thanh Xuân,2022-05-08,108.5,62.63,0,0,0,0,108.5,Không tốt cho người nhạy cảm
Thanh Xuân,2022-05-09,106.43,60.73,0,0,0,0,106.43,Không tốt cho người nhạy cảm
Thanh Xuân,2022-05-10,119.9,75.45,0,0,0,0,119.9,Không tốt cho người nhạy cảm
Thanh Xuân,2022-05-11,150.2,107.12,0,0,0,0,150.2,Nguy hiểm
Thanh Xuân,2022-05-12,134.13,92.27,0,0,0,0,134.13,Không tốt cho người nhạy cảm
Thanh Xuân,2022-05-13,89.8,45.05,0,0,0,0,89.8,Vừa Phải
Thanh Xuân,2022-05-14,108.9,67.57,0,0,0,0,108.9,Không tốt cho người nhạy cảm
Thanh Xuân,2022-05-15,89.63,42.87,0,0,0,0,89.63,Vừa Phải
Thanh Xuân,2022-05-16,151.62,106.27,0,0,0,0,151.62,Không tốt
Thanh Xuân,2022-05-17,102.9,58.93,0,0,0,0,102.9,Không tốt cho người nhạy cảm
Thanh Xuân,2022-05-18,96.07,51.8,0,0,0,0,96.07,Vừa Phải
Thanh Xuân,2022-05-19,119.9,77.17,0,0,0,0,119.9,Không tốt cho người nhạy cảm
Thanh Xuân,2022-05-20,212.53,196.47,0,0,0,0,212.53,Rất không tốt
Thanh Xuân,2022-05-21,109.67,69.8,0,0,0,0,109.67,Không tốt cho người nhạy cảm
Thanh Xuân,2022-05-22,89.4,42.77,0,0,0,0,89.4,Vừa Phải
Thanh Xuân,2022-05-23,74.9,29.0,0,0,0,0,74.9,Vừa Phải
Thanh Xuân,2022-05-24,92.97,50.7,0,0,0,0,92.97,Vừa Phải
Thanh Xuân,2022-05-25,158.8,122.95,0,0,0,0,158.8,Không tốt
Thanh Xuân,2022-05-26,163.57,121.05,0,0,0,0,163.57,Không tốt
Thanh Xuân,2022-05-27,97.08,57.88,0,0,0,0,97.08,Vừa Phải
Thanh Xuân,2022-05-28,96.53,94431.0,0,0,0,0,94431.0,Nguy hiểm
Thanh Xuân,2022-05-29,95.1,58.5,0,0,0,0,95.1,Vừa Phải
Thanh Xuân,2022-05-30,246.36,212.57,0,0,0,0,246.36,Rất không tốt
Thanh Xuân,2022-05-31,205.27,164.47,0,0,0,0,205.27,Rất không tốt
Thanh Xuân,2022-06-01,96.97,52.0,0,0,0,0,96.97,Vừa Phải
Thanh Xuân,2022-06-02,177.17,137.73,0,0,0,0,177.17,Không tốt
Thanh Xuân,2022-06-03,89.23,42.95,0,0,0,0,89.23,Vừa Phải
Thanh Xuân,2022-06-04,87.55,45.07,0,0,0,0,87.55,Vừa Phải
Thanh Xuân,2022-06-05,106.1,62.22,0,0,0,0,106.1,Không tốt cho người nhạy cảm
Thanh Xuân,2022-06-06,124.38,77.25,0,0,0,0,124.38,Không tốt cho người nhạy cảm
Thanh Xuân,2022-06-07,120.1,75.13,0,0,0,0,120.1,Không tốt cho người nhạy cảm
Thanh Xuân,2022-06-08,165.43,125.17,0,0,0,0,165.43,Không tốt
Thanh Xuân,2022-06-09,152.03,110.17,0,0,0,0,152.03,Không tốt
Thanh Xuân,2022-06-10,105.17,62.57,0,0,0,0,105.17,Không tốt cho người nhạy cảm
Thanh Xuân,2022-06-11,150.95,110.03,0,0,0,0,150.95,Nguy hiểm
Thanh Xuân,2022-06-12,90.87,48.27,0,0,0,0,90.87,Vừa Phải
Thanh Xuân,2022-06-13,84.42,38.75,0,0,0,0,84.42,Vừa Phải
Thanh Xuân,2022-06-14,75.57,30.47,0,0,0,0,75.57,Vừa Phải
Thanh Xuân,2022-06-15,87.83,42.1,0,0,0,0,87.83,Vừa Phải
Thanh Xuân,2022-06-16,88.4,41.32,0,0,0,0,88.4,Vừa Phải
Thanh Xuân,2022-06-17,92.9,46.97,0,0,0,0,92.9,Vừa Phải
Thanh Xuân,2022-06-18,81.32,35.26,0,0,0,0,81.32,Vừa Phải
Thanh Xuân,2022-06-19,116.77,71.9,0,0,0,0,116.77,Không tốt cho người nhạy cảm
Thanh Xuân,2022-06-20,107.7,61.8,0,0,0,0,107.7,Không tốt cho người nhạy cảm
