date,median
2023-05-07,47.5
2023-05-08,21.4
2023-05-09,39.54
2023-05-10,21.1
2023-05-11,12.3
2023-05-12,13.8
2023-05-13,31.3
2023-05-14,49.5
2023-05-15,40.8
2023-05-16,38.6
2023-05-17,45.3
2023-05-18,50
2023-05-19,51.9
2023-05-20,41.7
2023-05-21,42.2
2023-05-22,43.55
2023-05-23,45.3
2023-05-24,42.7
2023-05-25,21.4
2023-05-26,19.6
2023-05-27,13.5
2023-05-28,13.7
2023-06-06,55
2023-06-07,20.3
2023-06-08,20
2023-06-09,52.9
2023-06-10,46.8
2023-06-11,42.9
2023-06-12,32
2023-06-13,28.4
2023-06-14,45.1
2023-06-15,20.6
2023-06-16,13.85
2023-06-17,8.44
2023-06-18,10.3
2023-06-19,9.4
2023-06-20,9.3
2023-06-21,14.5
2023-06-22,16.6
2023-06-23,17.8
2023-06-24,14.5
2023-06-25,17.1
2023-06-26,15.65
2023-06-27,13.6
2023-06-28,10.1
2023-06-29,17.45
2023-06-30,17.8
2023-07-01,13.65
2023-07-02,8.6
2023-07-03,6.1
2023-07-04,4.09
2023-07-05,6
2023-07-06,9.1
2023-07-07,8.9
2023-07-08,11.4
2023-07-09,14.85
2023-07-10,16.1
2023-07-11,12.6
2023-07-12,14.3
2023-07-13,17.2
2023-07-14,15.2
2023-07-15,53.5
2023-07-16,46.7
2023-07-17,39.25
2023-07-18,32.1
2023-07-19,31.15
2023-07-20,16.2
2023-07-21,13.3
2023-07-22,12.85
2023-07-23,11.2
2023-07-24,9.6
2023-07-25,17.6
2023-07-26,10.35
2023-07-27,15.3
2023-07-28,60.35
2023-07-29,57.4
2023-07-30,13.1
2023-07-31,13.7
2023-08-01,29.3
2023-08-02,18.3
2023-08-03,39
2023-08-04,21.5
2023-08-05,6.2
2023-08-06,9
2023-08-07,7.6
2023-08-08,6.2
2023-08-09,15.3
2023-08-10,41.85
2023-08-11,31.15
2023-08-12,36.04
2023-08-13,42.7
2023-08-14,24.35
2023-08-15,51.2
2023-08-16,26.1
2023-08-17,22.9
2023-08-18,24.4
2023-08-19,40.79
2023-08-20,28
2023-08-21,14.5
2023-08-22,17.89
2023-08-23,16
2023-08-24,17.8
2023-08-25,16.7
2023-08-26,32.9
2023-08-27,30.35
2023-08-28,29.75
2023-08-29,20.6
2023-08-30,37.6
2023-08-31,45
2023-09-01,60.85
2023-09-02,38.29
2023-09-03,26.4
2023-09-26,16.9
2023-09-27,9.2
2023-09-28,39.9
2023-09-29,34.6
2023-09-30,31.9
2023-10-01,26.8
2023-10-02,31.9
2023-10-03,22.7
2023-10-04,20.8
2023-10-05,25.9
2023-10-06,41.2
2023-10-07,39.5
2023-10-08,21.35
2023-10-09,23.5
2023-10-10,23.5
2023-10-11,22.2
2023-10-12,53.9
2023-10-13,43.4
2023-10-14,46.85
2023-10-15,42.5
2023-10-16,59.2
2023-10-17,63.7
2023-10-18,42.7
2023-10-19,24.1
2023-10-20,18.64
2023-10-21,18.89
2023-10-22,27.5
2023-10-23,36.5
2023-10-24,34.6
2023-10-25,34.79
2023-10-26,52.7
2023-10-27,40.35
2023-10-28,38.15
2023-10-29,32.4
2023-10-30,28.9
2023-10-31,44.8
2023-11-01,52.6
2023-11-02,50.1
2023-11-03,20.65
2023-11-04,19.05
2023-11-05,20.95
2023-11-06,24.8
2023-11-07,64.2
2023-11-08,41.6
2023-11-09,9.4
2023-11-10,10.9
2023-11-11,15.5
2023-11-12,29.2
2023-11-13,18.89
2023-11-14,45.4
2023-11-15,52.6
2023-11-16,17.2
2023-11-17,34.25
2023-11-18,47.5
2023-11-19,46.8
2023-11-20,60.7
2023-11-21,56.5
2023-11-22,82.9
2023-11-23,50.6
2023-11-24,68.1
2023-11-25,50.3
