date,median
2021-12-27,9.19
2021-12-28,26.33
2021-12-29,12.68
2021-12-30,20.67
2021-12-31,29.8
2022-01-01,27
2022-01-02,63.53
2022-01-03,97.09
2022-01-04,44.05
2022-01-05,42.75
2022-01-06,34.72
2022-01-07,46.28
2022-01-08,42.88
2022-01-09,19.45
2022-01-10,18.69
2022-01-11,23.55
2022-01-12,46.45
2022-01-13,34.97
2022-01-14,99.68
2022-01-15,88.75
2022-01-16,26.77
2022-01-17,4.97
2022-01-18,30.5
2022-01-19,24.19
2022-01-20,60.14
2022-01-21,53.55
2022-01-22,56.04
2022-01-23,48.53
2022-01-24,26.68
2022-01-25,35.38
2022-01-26,36.28
2022-01-27,24.95
2022-01-28,28.92
2022-01-29,3.58
2022-01-30,10.66
2022-01-31,4.55
2022-02-01,9.23
2022-02-02,3.75
2022-02-03,9.8
2022-02-04,18.69
2022-02-05,32.67
2022-02-06,37.47
2022-02-07,46.28
2022-02-08,16.11
2022-02-09,10.89
2022-02-10,40.29
2022-02-11,39.42
2022-02-12,11.65
2022-02-13,3.75
2022-02-14,26.95
2022-02-15,37.83
2022-02-16,51.06
2022-02-17,50.25
2022-02-18,21.42
2022-02-19,2.02
2022-02-20,3.53
2022-02-21,3.7
2022-02-22,5.45
2022-02-23,10.67
2022-02-24,28.95
2022-02-25,37.57
2022-02-26,77.4
2022-02-27,104.14
2022-02-28,68.15
2022-03-01,87.27
2022-03-02,94
2022-03-03,31.14
2022-03-04,35.6
2022-03-05,38.35
2022-03-06,28.75
2022-03-07,34.33
2022-03-08,21.08
2022-03-09,28.75
2022-03-10,18.94
2022-03-11,26.27
2022-03-12,25.23
2022-03-13,26.5
2022-03-14,29.8
2022-03-15,64.83
2022-03-16,29.56
2022-03-17,39.08
2022-03-18,41.55
2022-03-19,34.88
2022-03-20,37.08
2022-03-21,49.95
2022-03-22,46.3
2022-03-23,7.2
2022-03-24,48.72
2022-03-25,62.62
2022-03-26,55.45
2022-03-27,9.6
2022-03-28,24.57
2022-03-29,45.17
2022-03-30,34.33
2022-03-31,54.15
2022-04-01,3.4
2022-04-02,5.78
2022-04-03,14.06
2022-04-04,21.52
2022-04-05,30.02
2022-04-06,54.55
2022-04-12,23.25
2022-04-13,47.53
2022-04-14,32.72
2022-04-15,38.5
2022-04-16,11.32
2022-04-17,5.34
2022-04-18,10.5
2022-04-19,14.48
2022-04-20,55.43
2022-04-21,47.21
2022-04-22,29.1
2022-04-23,28.67
2022-04-24,32.72
2022-04-25,21.03
2022-04-26,26.35
2022-04-27,22.05
2022-04-28,23.33
2022-04-29,29.58
2022-04-30,12.13
2022-05-01,2.65
2022-05-02,9.77
2022-05-03,14.2
2022-05-04,28.83
2022-05-05,28.42
2022-05-06,28.67
2022-05-07,18.64
2022-05-08,15.93
2022-05-09,14.83
2022-05-10,17.44
2022-05-12,33.78
2022-05-13,13.27
2022-05-14,42.67
2022-05-15,2.82
2022-05-16,7.63
2022-05-17,15
2022-05-18,15.49
2022-05-20,22.1
2022-05-21,33.75
2022-05-22,6.09
2022-05-23,4.5
2022-05-24,24.13
2022-05-25,43.28
2022-05-26,25.35
2022-05-27,17.63
2022-05-28,13.52
2022-05-29,16.67
2022-05-30,9.4
2022-05-31,25.22
2022-06-01,15.51
2022-06-02,10.41
2022-06-03,9.38
2022-06-04,10.68
2022-06-05,9.25
2022-06-06,4.8
2022-06-07,6.97
2022-06-08,17.19
