date,max
2023-08-06,26.2
2023-08-07,13.9
2023-08-08,24.8
2023-08-09,13.1
2023-08-10,72.4
2023-08-11,10.3
2023-08-12,25.8
2023-08-13,24.6
2023-08-14,123.2
2023-08-15,12.8
2023-08-16,17.8
2023-08-17,39.4
2023-08-18,39.1
2023-08-19,196.2
2023-08-20,17.6
2023-08-21,136.3
2023-08-22,56.5
2023-08-23,97.8
2023-08-24,140.9
2023-08-25,32.7
2023-08-26,21.3
2023-08-27,20.2
2023-08-28,55.3
2023-08-29,66.2
2023-08-30,21.4
2023-08-31,32.8
2023-09-01,79.7
2023-09-02,18.9
2023-09-03,82.3
2023-09-04,21.7
2023-09-05,47.4
2023-09-06,20.4
2023-09-07,64.4
2023-09-08,58.5
2023-09-09,21.8
2023-09-10,58.9
2023-09-11,22.5
2023-09-12,31.4
2023-09-13,96.4
2023-09-14,168.4
2023-09-15,93.6
2023-09-16,29.3
2023-09-17,13.9
2023-09-18,27.8
2023-09-19,22.5
2023-09-20,28.2
2023-09-21,58.9
2023-09-22,23.7
2023-09-23,33.8
2023-09-24,92.8
2023-09-25,137.1
2023-09-26,77.8
2023-09-27,13.1
2023-09-28,60.5
2023-09-29,9.8
2023-09-30,16.7
2023-10-01,46.8
2023-10-02,25
2023-10-03,37.6
2023-10-04,91
2023-10-05,204.6
2023-10-06,29
2023-10-07,34.8
2023-10-08,16.8
2023-10-09,138.9
2023-10-10,27.5
2023-10-11,27.2
2023-10-12,51.1
2023-10-13,168.8
2023-10-14,30.9
2023-10-15,61.9
2023-10-16,20.7
2023-10-17,29.2
2023-10-18,37.7
2023-10-19,30.5
2023-10-20,51.7
2023-10-21,21
2023-10-22,22.9
2023-10-23,34.8
2023-10-24,22.7
2023-10-25,30.4
2023-10-26,30.2
2023-10-27,42.2
2023-11-05,27.7
2023-11-06,75.2
2023-11-07,66.8
2023-11-08,22.3
2023-11-09,21.2
2023-11-10,31.4
2023-11-11,49.6
2023-11-12,27.6
2023-11-13,9.9
2023-11-14,17.2
2023-11-15,60.1
2023-11-16,42.8
2023-11-17,24.6
2023-11-18,34.8
2023-11-19,35.9
2023-11-20,42.1
2023-11-21,41
2023-11-22,75.7
2023-11-23,101.6
2023-11-24,76.3
2023-11-25,33
