date, pm25, pm10, o3, no2, so2, co
2023/6/22, 37, 27, , 7, 16, 3
2023/6/23, 35, 17, , 8, 16, 3
2023/6/24, 18, 13, , 8, 18, 3
2023/6/25, 15, 17, , 8, 20, 3
2023/6/26, 19, 33, , 8, 21, 3
2023/6/27, 42, 22, , 12, 23, 3
2023/6/28, 27, 27, , 13, 25, 3
2023/6/29, 32, 51, , 15, 26, 3
2023/6/30, 68, 52, , 16, 25, 3
2023/1/2, 111, 48, 12, 7, 1, 2
2023/1/3, 73, 74, 9, 21, 5, 3
2023/1/4, 124, 51, 17, 8, 3, 2
2023/1/5, 71, 52, 22, 3, 2, 2
2023/1/6, 74, 62, 24, 13, 4, 3
2023/1/7, 93, 92, 35, 17, 7, 4
2023/1/8, 155, 82, 32, 15, 5, 4
2023/1/9, 152, 51, 13, 7, 3, 2
2023/1/10, 96, 23, 4, 12, 3, 3
2023/1/11, 40, 32, 17, 13, 5, 2
2023/1/12, 46, 36, 29, 9, 7, 2
2023/1/13, 50, 56, 39, 18, 13, 3
2023/1/14, 87, 51, 15, 8, 14, 3
2023/1/15, 66, 91, 16, 3, 17, 3
2023/1/16, 70, 35, 14, 2, 19, 3
2023/1/17, 51, 60, 16, 5, 13, 2
2023/1/18, 82, 60, 15, 5, 12, 3
2023/1/19, 105, 92, 15, 8, 14, 5
2023/1/20, 161, 80, 29, 5, 10, 5
2023/1/21, 160, 64, 19, 8, 10, 3
2023/1/22, 127, 59, 16, 5, 10, 3
2023/1/23, 99, 45, 16, 1, 10, 2
2023/1/24, 51, 59, 23, 3, 12, 2
2023/1/25, 94, 61, 15, 7, 12, 3
2023/1/26, 105, 47, 16, 2, 10, 3
2023/1/27, 71, 54, 20, 6, 13, 2
2023/1/28, 74, 73, 25, 9, 14, 3
2023/1/29, 120, 75, 32, 11, 14, 3
2023/1/30, 134, 69, 31, 15, 14, 3
2023/1/31, 119, 69, 21, 13, 9, 3
2023/2/1, 127, 67, 13, 21, 11, 3
