date,median
2023-03-05,57.9
2023-03-06,50.9
2023-03-07,39.35
2023-03-08,34.85
2023-03-09,40.1
2023-03-10,46.3
2023-03-11,51.55
2023-03-12,43
2023-03-13,45.8
2023-03-14,43.1
2023-03-15,43
2023-03-16,34.79
2023-03-17,34.29
2023-03-18,34.29
2023-03-19,33.54
2023-03-20,37
2023-03-21,42.9
2023-03-22,42.45
2023-03-23,39.6
2023-03-24,35
2023-03-25,42.9
2023-03-26,34.9
2023-03-27,35.5
2023-03-28,31.8
2023-03-29,35.95
2023-03-30,34
2023-03-31,45
2023-04-01,49
2023-04-02,44.7
2023-04-03,55
2023-04-04,35.79
2023-04-05,31.25
2023-04-06,27.3
2023-04-07,37.2
2023-04-08,36.6
2023-04-09,50.05
2023-04-10,47.1
2023-04-11,48.3
2023-04-12,53.5
2023-04-13,61.6
2023-04-14,56.9
2023-04-15,50.7
2023-04-16,51.5
2023-04-17,49
2023-04-18,54.8
2023-04-19,50.6
2023-04-20,48.6
2023-04-21,46.2
2023-04-22,52
2023-04-23,49.8
2023-04-24,37.2
2023-04-25,45.3
2023-04-26,44.4
2023-04-27,42.2
2023-04-28,39.9
2023-04-29,40
2023-04-30,34.4
2023-05-01,37.79
2023-05-02,30.4
2023-05-03,35.5
2023-05-04,38.1
2023-05-05,41.65
2023-05-06,33.4
2023-05-07,35
2023-05-15,31.3
2023-05-16,40.04
2023-05-17,46.2
2023-05-18,37.4
2023-05-19,40.29
2023-05-20,37.29
2023-05-21,42.8
2023-05-22,33.7
2023-05-23,32.35
2023-05-24,27.2
2023-05-25,28.6
2023-05-26,39.7
2023-05-27,31.6
2023-05-28,43.8
2023-05-29,29.1
2023-05-30,20.6
2023-05-31,21.8
2023-06-01,13.8
2023-06-02,29.6
2023-06-03,24.6
2023-06-04,26.7
2023-06-05,20.7
2023-06-06,18
2023-06-07,19.6
2023-06-08,15.6
2023-06-09,26.7
2023-06-10,13.15
2023-06-11,16.39
2023-06-12,17.1
2023-06-13,27.05
2023-06-14,34.35
2023-06-15,30
2023-06-16,33.79
2023-06-17,21.4
2023-06-18,19
2023-06-19,31.75
2023-06-20,22.1
2023-06-21,37.79
2023-06-22,20.2
2023-06-23,27.9
2023-06-24,23.2
2023-06-25,35.7
2023-06-26,30.8
2023-06-27,20.8
2023-06-28,28.8
2023-06-29,33.2
2023-06-30,27.4
2023-07-01,23.4
2023-07-02,28
2023-07-03,15.5
2023-07-04,16.2
2023-07-05,28.2
2023-07-06,32.79
2023-07-07,39.45
2023-07-08,28.25
2023-07-09,22.6
2023-07-10,29.8
2023-07-11,25.9
2023-07-12,23
2023-07-13,19.89
2023-07-14,16.35
2023-07-15,17
2023-07-16,9.19
2023-07-17,4.59
2023-07-18,5.2
2023-07-19,7.3
2023-07-20,14.45
2023-07-21,16.1
2023-07-22,15.8
2023-07-23,12.9
2023-07-24,15.6
2023-07-25,9.9
2023-07-26,8.9
2023-07-27,9
2023-07-28,7
2023-07-29,10.65
2023-07-30,30.6
2023-07-31,16.6
2023-08-01,18.39
2023-08-02,14.65
2023-08-03,18.89
2023-08-04,28.8
2023-08-05,28.1
2023-08-06,23.8
2023-08-07,18.2
2023-08-08,14
2023-08-09,12
2023-08-10,10.19
2023-08-11,8.8
2023-08-12,11.5
2023-08-13,22.75
2023-08-14,17.3
2023-08-15,9.2
2023-08-16,12.5
2023-08-17,18.8
2023-08-18,19.9
2023-08-19,29.2
2023-08-20,18.2
2023-08-21,26.55
2023-08-22,29.3
2023-08-23,18.8
2023-08-24,20.7
2023-08-25,15.2
2023-08-26,14.95
2023-08-27,12.5
2023-08-28,14.4
2023-08-29,17.2
2023-08-30,21.95
2023-08-31,12.1
2023-09-01,7.4
2023-09-02,5.09
2023-09-03,6
2023-09-04,8.15
2023-09-05,7.3
2023-09-06,14.4
2023-09-07,25.3
2023-09-08,28.3
2023-09-09,9.9
2023-09-10,13.6
2023-09-18,36.2
2023-09-19,29.85
2023-09-20,36.29
2023-09-21,37.9
2023-09-22,34.79
2023-09-23,21.8
2023-09-24,8.19
2023-09-25,6.5
2023-09-26,7.5
2023-09-27,19.3
2023-09-28,42.1
2023-09-29,17.45
2023-09-30,27.85
2023-10-01,18.3
2023-10-02,11.1
2023-10-03,14.95
2023-10-04,21.15
2023-10-05,33
2023-10-06,37.1
2023-10-07,29
2023-10-08,21
2023-10-09,18.05
2023-10-10,39.79
2023-10-11,32
2023-10-12,32.79
2023-10-13,39.79
2023-10-14,25.7
2023-10-15,27.7
2023-10-16,13.2
2023-10-17,17.6
2023-10-18,22.6
2023-10-19,32.5
2023-10-20,41.8
2023-10-21,47.95
2023-10-22,42.5
2023-10-23,43.2
2023-10-24,42.95
2023-10-25,22.4
2023-10-26,29.85
2023-10-27,27.35
2023-10-28,36.29
2023-10-29,35.65
2023-10-30,32.35
2023-10-31,29.8
2023-11-01,40
2023-11-02,32.2
2023-11-03,42.6
2023-11-04,33.2
2023-11-05,27.5
2023-11-06,32.29
2023-11-07,38.75
2023-11-08,35.15
2023-11-09,26.1
2023-11-10,40
2023-11-11,38.65
2023-11-12,36.2
2023-11-13,27.1
2023-11-14,35.4
2023-11-15,46.9
2023-11-16,47.8
2023-11-17,32.5
2023-11-18,29.75
2023-11-19,42.1
2023-11-20,47.7
2023-11-21,43.8
2023-11-22,42.05
2023-11-23,46.5
2023-11-24,142.7
