date,median
2023-03-10,101.5
2023-03-11,74.3
2023-03-12,63.6
2023-03-13,33.25
2023-03-14,67.75
2023-03-15,89.7
2023-03-16,46.1
2023-03-17,68.59
2023-03-18,68.2
2023-03-19,64.2
2023-03-20,72.8
2023-03-21,88.4
2023-03-22,87.6
2023-03-23,117.4
2023-03-24,112.4
2023-03-25,78.1
2023-03-26,32.1
2023-03-27,32.1
2023-03-28,47.2
2023-03-29,28.9
2023-03-30,45.7
2023-03-31,63.2
2023-04-01,55.9
2023-04-02,46.9
2023-04-03,71.1
2023-04-04,83
2023-04-05,102.5
2023-04-06,107.7
2023-04-07,67.1
2023-04-08,63.7
2023-04-09,57.3
2023-04-10,48.1
2023-04-11,49.5
2023-04-12,53.05
2023-04-13,52.9
2023-04-14,38.6
2023-04-15,42
2023-04-16,61.05
2023-04-17,77.5
2023-04-18,69.34
2023-04-19,73.4
2023-04-20,74.34
2023-04-21,105.65
2023-04-22,77.8
2023-04-23,68
2023-04-24,53.9
2023-04-25,21.5
2023-04-26,28.4
2023-04-27,63.1
2023-04-28,55.7
2023-04-29,23.35
2023-04-30,30.95
2023-05-01,36.85
2023-05-02,49.6
2023-05-03,50.9
2023-05-04,52.3
2023-05-05,65.09
2023-05-06,65.3
2023-05-07,61.15
2023-05-08,14.1
2023-05-09,14.6
2023-05-10,21.1
2023-05-11,16.5
2023-05-12,16.8
2023-05-13,35.45
2023-05-14,16.3
2023-05-15,49.7
2023-05-16,50.2
2023-05-17,47.5
2023-05-18,48.75
2023-05-19,62.75
2023-05-20,61.8
2023-05-21,57.7
2023-05-22,60.7
2023-05-23,60.95
2023-05-24,24.7
2023-05-25,28.7
2023-05-26,26.75
2023-05-27,36.4
2023-05-28,30.6
2023-05-29,26
2023-05-30,47.7
2023-05-31,48
2023-06-01,43.8
2023-06-02,25.2
2023-06-03,14.7
2023-06-04,29.9
2023-06-05,30.8
2023-06-06,23.9
2023-06-07,21.9
2023-06-08,11.9
2023-06-09,18
2023-06-10,28.2
2023-06-11,58.6
2023-06-12,54.6
2023-06-13,19.39
2023-06-14,13.2
2023-06-15,33.4
2023-06-16,31.3
2023-06-17,21.5
2023-06-18,22.95
2023-06-19,35.45
2023-06-20,31.1
2023-06-21,24.8
2023-06-22,23.5
2023-06-23,9.15
2023-06-24,2.7
2023-06-25,6.3
2023-06-26,18.3
2023-06-27,20.7
2023-06-28,16.4
2023-06-29,22.9
2023-06-30,33.3
2023-07-01,30.5
2023-07-02,22.2
2023-07-03,9
2023-07-04,7.45
2023-07-05,16.6
2023-07-06,17.89
2023-07-07,29.4
2023-07-08,17.64
2023-07-09,14
2023-07-10,30.3
2023-07-11,27.4
2023-07-12,4.2
2023-07-13,19
2023-07-14,33.1
2023-07-15,9
2023-07-16,14.7
2023-07-17,20.1
2023-07-18,21.7
2023-07-19,10.2
2023-07-20,17.4
2023-07-21,30.2
2023-07-22,31.8
2023-07-23,22.2
2023-07-24,20
2023-07-25,31.65
2023-07-26,34.7
2023-07-27,38.79
2023-07-28,11.1
2023-07-29,21.3
2023-07-30,26.1
2023-07-31,10.1
2023-08-01,6.3
2023-08-02,10.1
2023-08-03,5.4
2023-08-04,5.7
2023-08-05,6.4
2023-08-06,8.5
2023-08-07,6.4
2023-08-08,8.19
2023-08-09,8.69
2023-08-10,10.5
2023-08-11,3.7
2023-08-12,8.19
2023-08-13,15.25
2023-08-14,32.7
2023-08-15,12
2023-08-16,15.5
2023-08-17,26.1
2023-08-18,5.9
2023-08-19,12.1
2023-08-20,12.6
2023-08-21,27.7
2023-08-22,25
2023-08-23,27
2023-08-24,6
2023-08-25,6.8
2023-08-26,19.4
2023-08-27,18.8
2023-08-28,11.25
2023-08-29,14.3
2023-08-30,19.8
2023-08-31,26.6
2023-09-01,26.4
2023-09-02,26.1
2023-09-03,38
2023-09-04,9.69
2023-09-05,13.95
2023-09-06,20.39
2023-09-07,14.7
2023-09-08,12.1
2023-09-09,6.8
2023-09-10,11.9
2023-09-11,26.2
2023-09-12,31.2
2023-09-13,7.8
2023-09-14,12.5
2023-09-15,11.9
2023-09-16,7.9
2023-09-17,10.15
2023-09-18,23.6
2023-09-19,17.3
2023-09-20,18.2
2023-09-21,34.75
2023-09-22,31.45
2023-09-23,30.1
2023-09-24,34.6
2023-09-25,32.54
2023-09-26,11.8
2023-09-27,7.9
2023-09-28,6.7
2023-09-29,8.8
2023-09-30,16
2023-10-01,38.7
2023-10-02,33.4
2023-10-03,39.1
2023-10-04,43.7
2023-10-05,48.9
2023-10-06,21.8
2023-10-07,3.8
2023-10-08,7.9
2023-10-09,16.6
2023-10-10,25.5
2023-10-11,29.75
2023-10-12,26.4
2023-10-13,30.05
2023-10-14,3.7
2023-10-15,12.75
2023-10-16,27.1
2023-10-17,38.4
2023-10-18,37.5
2023-10-19,37.4
2023-10-20,20.8
2023-10-21,20.3
2023-10-22,32.7
2023-10-23,41.9
2023-10-24,35.4
2023-10-25,38.54
2023-10-26,36.7
2023-10-27,41.8
2023-11-05,44.4
2023-11-06,28.3
2023-11-07,15.7
2023-11-08,32.4
2023-11-09,35.79
2023-11-10,35.29
2023-11-11,38.2
2023-11-12,19.05
2023-11-13,3
2023-11-14,12.5
2023-11-15,24.2
2023-11-16,9.55
2023-11-17,17.3
2023-11-18,28.9
2023-11-19,26
2023-11-20,42.4
2023-11-21,57.4
2023-11-22,60.95
2023-11-23,52.6
2023-11-24,56.4
2023-11-25,57.6
