date,max
2021-11-14,147
2021-11-15,196.98
2021-11-16,261.02
2021-11-17,217.18
2021-11-18,147.75
2021-11-19,147.35
2021-11-20,170.02
2021-11-21,62.6
2021-11-22,29.48
2021-11-23,45.83
2021-11-24,43.13
2021-11-25,89.15
2021-11-26,115.07
2021-11-27,89.63
2021-11-28,184.85
2021-11-29,152.19
2021-11-30,63.08
2021-12-01,303.88
2021-12-02,139.1
2021-12-03,91.13
2021-12-04,171.82
2021-12-05,219.35
2021-12-06,189.68
2021-12-07,295.08
2021-12-08,234.23
2021-12-09,210.82
2021-12-10,210.7
2021-12-11,246.88
2021-12-12,162
2021-12-13,122.3
2021-12-14,186.68
2021-12-15,289.23
2021-12-16,251.15
2021-12-17,188.98
2021-12-18,85.28
2021-12-19,214
2021-12-20,86.03
2021-12-21,242.48
2021-12-22,202.85
2021-12-23,160.85
2021-12-24,269.7
2021-12-25,227.32
2021-12-26,126.75
2021-12-27,46.5
2021-12-28,101.15
2021-12-29,69.56
2021-12-30,63.25
2021-12-31,85.8
2022-01-01,151.63
2022-01-02,254.5
2022-01-03,271.7
2022-01-04,355.65
2022-01-05,135.47
2022-01-06,121.63
2022-01-07,116.63
2022-01-08,202.4
2022-01-09,71.88
2022-01-10,107.03
2022-01-11,109.4
2022-01-12,197.32
2022-01-13,117.6
2022-01-14,225.77
2022-01-15,223.65
2022-01-16,153.63
2022-01-17,33.83
2022-01-18,122.15
2022-01-19,123.07
2022-01-20,136.72
2022-01-21,155.52
2022-01-22,155.82
2022-01-23,143.47
2022-01-24,114
2022-01-25,102.85
2022-01-26,129.15
2022-01-27,78.13
2022-01-28,94.38
2022-01-29,106.82
2022-01-30,74
2022-01-31,40.54
2022-02-01,48.6
2022-02-02,91.78
2022-02-03,51.38
2022-02-04,69.8
2022-02-05,111.47
2022-02-06,105.97
2022-02-07,185.45
2022-02-08,72.38
2022-02-09,78.4
2022-02-10,95.47
2022-02-11,131.43
2022-02-12,55.95
2022-02-13,46.92
2022-02-14,74.4
2022-02-15,97.82
2022-02-16,118.63
2022-02-17,204.15
2022-02-18,115.25
2022-02-19,190.38
2022-02-20,89.7
2022-02-21,18.77
2022-02-22,29.88
2022-02-23,71.15
2022-02-24,116.88
2022-02-25,132.52
2022-02-26,277.45
2022-02-27,256.13
2022-02-28,227.3
2022-03-01,206.23
2022-03-02,232.85
2022-03-03,190.32
2022-03-04,98.68
2022-03-05,93.47
2022-03-06,83.13
2022-03-07,170.77
2022-03-08,160.19
2022-03-09,74.63
2022-03-10,63.9
2022-03-11,66.47
2022-03-12,56.17
2022-03-13,72.4
2022-03-14,149.77
2022-03-15,158.9
2022-03-16,105.4
2022-03-17,238.13
2022-03-18,129
2022-03-19,156.72
2022-03-20,567.97
2022-03-21,171.15
2022-03-22,163.57
2022-03-23,83.4
2022-03-24,111.53
2022-03-25,182.1
2022-03-26,198.63
2022-03-27,86.75
2022-03-28,95.82
2022-03-29,165.27
2022-03-30,153.19
2022-03-31,213.38
2022-04-01,25.23
2022-04-02,79.53
2022-04-03,73.63
2022-04-04,78.4
2022-04-05,103.57
2022-04-06,248.38
2022-04-07,211.25
2022-04-08,174.43
2022-04-09,123.22
2022-04-10,84.68
2022-04-11,96.15
2022-04-12,111.63
2022-04-13,176.07
2022-04-14,103.57
2022-04-15,103.1
2022-04-16,163.63
2022-04-17,21.98
2022-04-18,44.65
2022-04-19,61.58
2022-04-20,113.2
2022-04-21,97.87
2022-04-22,91.75
2022-04-23,86.88
2022-04-24,92.43
2022-04-25,113.9
2022-04-26,90.15
2022-04-27,45.4
2022-04-28,80.72
2022-04-29,88.53
2022-04-30,78.15
2022-05-01,16.02
2022-05-02,31.13
2022-05-03,80.75
2022-05-04,94.32
2022-05-05,91.7
2022-05-06,108.88
2022-05-07,71.7
2022-05-08,41.17
2022-05-09,184.7
2022-05-10,53.13
2022-05-11,96.97
2022-05-12,67.9
2022-05-13,72.03
2022-05-14,359.5
2022-05-15,65.38
2022-05-16,27.58
2022-05-17,42.3
2022-05-18,43.67
2022-05-19,42.5
2022-05-20,57.42
2022-05-21,76.3
2022-05-22,22.75
2022-05-23,42.1
2022-05-24,70.95
2022-05-25,113.2
2022-05-26,83.2
2022-05-27,58.88
2022-05-28,38.79
2022-05-29,81.81
2022-05-30,39.75
2022-05-31,69.65
2022-06-01,58.6
2022-06-02,46.95
2022-06-03,31.9
2022-06-04,34.65
2022-06-05,32.29
2022-06-06,48.88
2022-06-07,59.87
2022-06-08,79.06
2022-06-09,731.08
2022-06-10,42.92
2022-06-11,69.67
2022-06-12,70.06
2022-06-13,37.5
2022-06-14,22.45
2022-06-15,57.63
