date,median
2023-09-02,5.2
2023-09-03,6.1
2023-09-04,8.4
2023-09-05,10.1
2023-09-06,14.7
2023-09-07,10.75
2023-09-08,12.1
2023-09-09,11.55
2023-09-10,10.3
2023-09-18,19.8
2023-09-19,16.6
2023-09-20,14.2
2023-09-21,10
2023-09-22,15.5
2023-09-23,16.2
2023-09-24,27
2023-09-25,28.3
2023-09-26,14.35
2023-09-27,9.69
2023-09-28,16.8
2023-09-29,10.3
2023-09-30,9
2023-10-01,11.9
2023-10-02,14.4
2023-10-03,13.9
2023-10-04,11.8
2023-10-05,12.9
2023-10-06,13.4
2023-10-07,10.05
2023-10-08,10.8
2023-10-09,9.5
2023-10-10,8.69
2023-10-11,14.7
2023-10-12,18.45
2023-10-13,15.5
2023-10-14,7.7
2023-10-15,5.2
2023-10-16,12.4
2023-10-17,12.6
2023-10-18,17.2
2023-10-19,21.8
2023-10-20,22.4
2023-10-21,11.5
2023-10-22,5.6
2023-10-23,7.6
2023-10-24,8.6
2023-10-25,15.15
2023-10-26,22
2023-10-27,16.3
2023-10-28,8.19
2023-10-29,10.4
2023-10-30,4
2023-10-31,5.1
2023-11-01,12.1
2023-11-02,11.7
2023-11-03,14.6
2023-11-04,14.1
2023-11-05,7.7
2023-11-06,11.3
2023-11-07,11.9
2023-11-08,13.8
2023-11-09,10.1
2023-11-10,14
2023-11-11,6.5
2023-11-12,8.75
2023-11-13,4
2023-11-14,10.05
2023-11-15,6.55
2023-11-16,5.09
2023-11-17,9.4
2023-11-18,9.1
2023-11-19,8.8
2023-11-20,8
2023-11-21,6.7
2023-11-22,6.5
2023-11-23,5.3
2023-11-24,6.85
2023-11-25,6.25
