date,max
2023-10-05,92.6
2023-10-06,71.8
2023-10-07,79.3
2023-10-08,66.1
2023-10-09,84.7
2023-10-10,67
2023-10-11,63.9
2023-10-12,62.8
2023-10-13,88.3
2023-10-14,78.8
2023-10-15,75.1
2023-10-16,119.4
2023-10-17,165.3
2023-10-18,182.6
2023-10-19,132
2023-10-20,71.3
2023-10-21,77.1
2023-10-22,115.4
2023-10-23,142.1
2023-10-24,189
2023-10-25,140
2023-10-26,153.9
2023-10-27,138.1
2023-10-28,90.8
2023-10-29,62.9
2023-10-30,89.3
2023-10-31,138.7
2023-11-01,151.6
2023-11-02,165.8
2023-11-03,109.8
2023-11-04,71.8
2023-11-05,73.2
2023-11-06,70.2
2023-11-07,68.6
2023-11-08,98.1
2023-11-09,93
2023-11-10,82.2
2023-11-11,85.8
2023-11-12,64
2023-11-13,38.9
2023-11-14,64
2023-11-15,128.5
2023-11-16,53.5
2023-11-17,124.3
2023-11-18,154.2
2023-11-19,188.2
2023-11-20,200.1
2023-11-21,192.7
2023-11-22,209.5
2023-11-23,189.3
2023-11-24,162.8
2023-11-25,149.7
