date,median
2023-03-08,87.3
2023-03-09,93.9
2023-03-10,65.7
2023-03-11,57.3
2023-03-12,54.6
2023-03-13,46.2
2023-03-14,62
2023-03-15,53.95
2023-03-16,49.7
2023-03-17,54.3
2023-03-18,60.6
2023-03-19,44.9
2023-03-20,62.3
2023-03-21,82.9
2023-03-22,77.55
2023-03-23,88.95
2023-03-24,64
2023-03-25,62.4
2023-03-26,46.4
2023-03-27,41.2
2023-03-28,49.9
2023-03-29,54
2023-03-30,82.4
2023-03-31,80.05
2023-04-01,55.4
2023-04-02,55.65
2023-04-03,59.7
2023-04-04,72.95
2023-04-05,79.2
2023-04-06,75.2
2023-04-07,70.59
2023-04-08,56.6
2023-04-09,76.84
2023-04-10,95.2
2023-04-11,76.59
2023-04-12,63.15
2023-04-13,51.6
2023-04-14,68.09
2023-04-15,77.09
2023-04-16,69.5
2023-04-17,62.55
2023-04-18,61.2
2023-04-19,70.59
2023-04-20,76.2
2023-04-21,96.1
2023-04-22,58.7
2023-04-23,53.9
2023-04-24,48.3
2023-04-25,39
2023-04-26,53.3
2023-04-27,50.7
2023-04-28,41.7
2023-04-29,33.95
2023-04-30,39.2
2023-05-01,45.7
2023-05-02,44.7
2023-05-03,36.5
2023-05-04,48.5
2023-05-05,56.8
2023-05-06,61.4
2023-05-07,55.3
2023-05-08,45
2023-05-09,49.3
2023-05-10,40.2
2023-05-11,30.5
2023-05-12,29
2023-05-13,35.8
2023-05-14,47.2
2023-05-15,45.9
2023-05-16,60.4
2023-05-17,55.2
2023-05-18,59
2023-05-19,62.8
2023-05-20,57
2023-05-21,59
2023-05-22,59.6
2023-05-23,52.9
2023-05-24,57.1
2023-05-25,42.3
2023-05-26,40
2023-05-27,37.3
2023-05-28,34.2
2023-05-29,40.6
2023-05-30,45.95
2023-05-31,58.05
2023-06-01,50.3
2023-06-02,44.9
2023-06-03,45.1
2023-06-04,46.6
2023-06-05,43.3
2023-06-06,51
2023-06-07,57
2023-06-08,55.2
2023-06-09,39.29
2023-06-10,55.2
2023-06-11,56.35
2023-06-12,57.4
2023-06-13,41.5
2023-06-14,37.1
2023-06-15,37.8
2023-06-16,33.2
2023-06-17,35
2023-06-18,31.5
2023-06-19,38.7
2023-06-20,33.79
2023-06-21,42.65
2023-06-22,34.9
2023-06-23,32.65
2023-06-24,29.6
2023-06-25,35.7
2023-06-26,32.2
2023-06-27,29.3
2023-06-28,30
2023-06-29,36.8
2023-06-30,35.1
2023-07-01,37.5
2023-07-02,33.6
2023-07-03,38.95
2023-07-04,28.8
2023-07-05,35.2
2023-07-06,25.7
2023-07-07,27.95
2023-07-08,27.9
2023-07-09,29
2023-07-10,39.4
2023-07-11,37.54
2023-07-12,25.4
2023-07-13,32.7
2023-07-14,35.6
2023-07-15,38.9
2023-07-16,41.8
2023-07-17,45.8
2023-07-18,40.1
2023-07-19,55.6
2023-07-20,60.3
2023-07-21,47.5
2023-07-22,25.15
2023-07-23,22.2
2023-07-24,25.45
2023-07-25,25.6
2023-07-26,33.1
2023-07-27,46.6
2023-07-28,41.9
2023-07-29,54.9
2023-07-30,39.7
2023-07-31,38.7
2023-08-01,43.2
2023-08-02,47.7
2023-08-03,37.7
2023-08-04,39.5
2023-08-05,22.3
2023-08-06,27.75
2023-08-07,23.4
2023-08-08,27.7
2023-08-09,37.6
2023-08-10,65.2
2023-08-11,54.15
2023-08-12,46
2023-08-13,40.79
2023-08-14,31.6
2023-08-15,50.1
2023-08-16,43.5
2023-08-17,48.3
2023-08-18,44.5
2023-08-19,56.65
2023-08-20,37.2
2023-08-21,37.1
2023-08-22,43.1
2023-08-23,37.4
2023-08-24,43.9
2023-08-25,43
2023-08-26,42.5
2023-08-27,36.7
2023-08-28,35.4
2023-08-29,31.8
2023-08-30,38.1
2023-08-31,45.4
2023-09-01,53.6
2023-09-02,44.55
2023-09-03,39.9
2023-09-04,37.2
2023-09-05,42.55
2023-09-06,48.4
2023-09-07,49.7
2023-09-08,36.6
2023-09-09,51.7
2023-09-10,60.05
2023-09-11,57.2
2023-09-12,61.7
2023-09-13,29
2023-09-14,35.6
2023-09-15,40
2023-09-16,48.1
2023-09-17,43.3
2023-09-18,40
2023-09-19,35.5
2023-09-20,33.79
