date,median
2023-05-07,48.5
2023-05-15,39.29
2023-05-16,47.6
2023-05-17,51.8
2023-05-18,51.9
2023-05-19,52.1
2023-05-20,51.05
2023-05-21,48.3
2023-05-22,50.9
2023-05-23,46.1
2023-05-24,48.7
2023-05-25,30.9
2023-05-26,30.15
2023-05-27,26.7
2023-05-28,25
2023-05-29,39
2023-05-30,42.65
2023-05-31,45.85
2023-06-01,43.5
2023-06-02,41.9
2023-06-03,41.7
2023-06-04,44.2
2023-06-05,43.7
2023-06-06,48.65
2023-06-07,51.5
2023-06-08,57.1
2023-06-09,34.4
2023-06-10,50.4
2023-06-11,54.35
2023-06-12,52.3
2023-06-13,38.5
2023-06-14,32.6
2023-06-15,39.3
2023-06-16,30.7
2023-06-17,29.1
2023-06-18,24.8
2023-06-19,42.45
2023-06-20,24.15
2023-06-21,44.55
2023-06-22,48.5
2023-06-23,26.8
2023-06-24,28.55
2023-06-25,27.3
2023-06-26,34.9
2023-06-27,32.2
2023-06-28,23.2
2023-06-29,33.4
2023-06-30,35.6
2023-07-01,38.29
2023-07-02,26.05
2023-07-03,36.25
2023-07-04,22.9
2023-07-05,30.35
2023-07-06,15.8
2023-07-07,18.7
2023-07-08,16.6
2023-07-09,23
2023-07-10,32.6
2023-07-11,30.4
2023-07-12,18.6
2023-07-13,31.9
2023-07-14,31.3
2023-07-15,39.75
2023-07-16,38.5
2023-07-17,45.1
2023-07-18,31.1
2023-07-19,48.5
2023-07-20,49.7
2023-07-21,43.5
2023-07-22,14.8
2023-07-23,13.7
2023-07-24,17.8
2023-07-25,15.6
2023-07-26,29.3
2023-07-27,40.6
2023-07-28,40.6
2023-07-29,47
2023-07-30,36.2
2023-07-31,34.2
2023-08-01,37.7
2023-08-02,43.15
2023-08-03,35.5
2023-08-04,29.9
2023-08-05,18.8
2023-08-06,31
2023-08-07,19.6
2023-08-08,26.25
2023-08-09,33.4
2023-08-10,57.2
2023-08-11,45.8
2023-08-12,45.8
2023-08-13,41
2023-08-14,27.6
2023-08-15,47.2
2023-08-16,45
2023-08-17,44.4
2023-08-18,42.1
2023-08-19,58.2
2023-08-20,33.2
2023-08-21,34.9
2023-08-22,43.65
2023-08-23,36.2
2023-08-24,32.29
2023-08-25,34
2023-08-26,42.5
2023-08-27,42.9
2023-08-28,32.2
2023-08-29,28.6
2023-08-30,40
2023-08-31,61.15
2023-09-01,60.1
2023-09-02,50.45
2023-09-03,42
2023-09-04,34.4
2023-09-05,42.6
2023-09-06,41.2
2023-09-07,46.8
2023-09-08,33.2
2023-09-09,47.65
2023-09-10,50.1
2023-09-18,38.6
2023-09-19,25.35
2023-09-20,21.5
2023-09-21,22.7
2023-09-22,21.7
2023-09-23,26
2023-09-24,43.7
2023-09-25,46
2023-09-26,35.9
2023-09-27,29.35
2023-09-28,35.79
2023-09-29,47.8
2023-09-30,49.4
2023-10-01,34.2
2023-10-02,44.3
2023-10-03,47.6
2023-10-04,46.4
2023-10-05,41.8
2023-10-06,40.29
2023-10-07,20.55
2023-10-08,23.3
2023-10-09,24.5
2023-10-10,27.5
2023-10-11,32.3
2023-10-12,37.9
2023-10-13,48
2023-10-14,31
2023-10-15,39.4
2023-10-16,58.65
2023-10-17,74.2
2023-10-18,99.05
2023-10-19,34.7
2023-10-20,30.55
2023-10-21,28.45
2023-10-22,49.5
2023-10-23,56.55
2023-10-24,90.2
2023-10-25,57.45
2023-10-26,51.1
2023-10-27,59.9
2023-10-28,41.4
2023-10-29,31.15
2023-10-30,43.85
2023-10-31,48.1
2023-11-01,58.4
2023-11-02,58.8
2023-11-03,38.95
2023-11-04,28.7
2023-11-05,36.2
2023-11-06,28.05
2023-11-07,44.2
2023-11-08,52.15
2023-11-09,43.1
2023-11-10,34.6
2023-11-11,34.2
2023-11-12,27.75
2023-11-13,12.1
2023-11-14,34.3
2023-11-15,48.2
2023-11-16,18.4
2023-11-17,60.4
2023-11-18,70.6
2023-11-19,80.6
2023-11-20,94
2023-11-21,78.45
2023-11-22,109.9
2023-11-23,62.7
2023-11-24,85
