,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
128,Lai Cách,2022-05-04,27,17,35,7,6,2,35,Tốt
129,Lai Cách,2022-05-05,31,7,26,2,4,2,31,Tốt
130,Lai Cách,2022-05-06,13,3,12,2,3,1,13,Tốt
131,Lai Cách,2022-05-07,6,2,12,1,3,1,12,Tốt
132,Lai Cách,2022-05-08,3,2,12,1,3,1,12,Tốt
133,Lai Cách,2022-05-09,4,5,11,1,3,1,11,Tốt
134,Lai Cách,2022-05-10,9,4,20,2,3,1,20,Tốt
135,Lai Cách,2022-05-11,7,4,7,3,7,1,7,Tốt
136,Lai Cách,2022-05-12,6,0,0,0,0,0,6,Tốt
137,Lai Cách,2022-05-14,0,0,7,2,3,2,7,Tốt
138,Lai Cách,2022-05-15,0,0,7,2,4,1,7,Tốt
139,Lai Cách,2022-05-18,0,0,12,1,3,1,12,Tốt
140,Lai Cách,2022-05-19,0,0,14,1,2,1,14,Tốt
141,Lai Cách,2022-05-20,0,0,18,3,3,2,18,Tốt
142,Lai Cách,2022-05-21,0,0,9,1,3,1,9,Tốt
143,Lai Cách,2022-05-22,0,0,9,2,3,1,9,Tốt
144,Lai Cách,2022-05-23,0,0,1,1,3,3,3,Tốt
145,Lai Cách,2022-05-24,0,0,15,1,3,3,15,Tốt
146,Lai Cách,2022-05-25,0,0,16,2,3,1,16,Tốt
147,Lai Cách,2022-05-26,0,0,15,2,3,1,15,Tốt
148,Lai Cách,2022-05-27,0,0,13,2,3,1,13,Tốt
149,Lai Cách,2022-05-28,0,0,13,1,3,1,13,Tốt
150,Lai Cách,2022-05-29,0,0,11,1,3,1,11,Tốt
151,Lai Cách,2022-05-30,0,0,16,1,3,1,16,Tốt
152,Lai Cách,2022-05-31,0,5,15,2,4,1,15,Tốt
153,Lai Cách,2022-06-01,8,2,18,3,4,1,18,Tốt
154,Lai Cách,2022-06-02,4,2,15,3,4,1,15,Tốt
155,Lai Cách,2022-06-03,4,4,17,2,3,1,17,Tốt
156,Lai Cách,2022-06-04,6,4,23,4,4,1,23,Tốt
157,Lai Cách,2022-06-05,6,4,8,4,4,2,8,Tốt
158,Lai Cách,2022-06-06,7,5,19,3,4,2,19,Tốt
159,Lai Cách,2022-06-07,9,2,11,8,4,2,11,Tốt
160,Lai Cách,2022-06-08,4,4,24,6,4,2,24,Tốt
161,Lai Cách,2022-06-09,8,2,14,10,4,2,14,Tốt
162,Lai Cách,2022-06-10,4,3,17,7,4,2,17,Tốt
163,Lai Cách,2022-06-11,6,4,20,3,4,2,20,Tốt
164,Lai Cách,2022-06-12,6,2,23,5,4,1,23,Tốt
