date,median
2023-02-18,60.7
2023-02-19,65.9
2023-02-20,74.75
2023-02-21,69.95
2023-02-22,48.5
2023-02-23,48.6
2023-02-24,36.2
2023-02-25,50.3
2023-02-26,58.1
2023-02-27,77.4
2023-02-28,63.5
2023-03-01,82.7
2023-03-02,106.5
2023-03-03,79.7
2023-03-04,66.6
2023-03-05,107
2023-03-06,61
2023-03-07,55.7
2023-03-08,59.05
2023-03-09,116
2023-03-10,74.09
2023-03-11,65.2
2023-03-12,72.3
2023-03-13,50.15
2023-03-14,64.45
2023-03-15,58.95
2023-03-16,43.1
2023-03-17,43.2
2023-03-18,48.5
2023-03-19,33.29
2023-03-20,50.4
2023-03-21,65.59
2023-03-22,60.7
2023-03-23,68.2
2023-03-24,49.95
2023-03-25,50.25
2023-03-26,38.4
2023-03-27,30.2
2023-03-28,42.4
2023-03-29,44.2
2023-03-30,66.55
2023-03-31,57.2
2023-04-01,51
2023-04-02,48.2
2023-04-03,47.5
2023-04-04,53.65
2023-04-05,61.9
2023-04-06,56.6
2023-04-07,58.85
2023-04-08,47.4
2023-04-09,58.4
2023-04-10,76.09
2023-04-11,59.6
2023-04-12,49.7
2023-04-13,43.7
2023-04-14,51.9
2023-04-15,60.75
2023-04-16,53.1
2023-04-17,48.65
2023-04-18,50.65
2023-04-19,54.65
2023-04-20,58.1
2023-04-21,69.09
2023-04-22,48.6
2023-04-23,46.7
2023-04-24,41.6
2023-04-25,38
2023-04-26,53.5
2023-04-27,45.75
2023-04-28,32.5
2023-04-29,20.55
2023-04-30,37.1
2023-05-01,36.8
2023-05-02,37.7
2023-05-03,28.4
2023-05-04,42
2023-05-05,46.9
2023-05-06,48.6
2023-05-07,45.2
2023-05-08,34.2
2023-05-09,45.2
2023-05-10,30.5
2023-05-11,17.2
2023-05-12,15.15
2023-05-13,25.5
2023-05-14,40.79
2023-05-15,40.2
2023-05-16,47.2
2023-05-17,44.05
2023-05-18,46.8
2023-05-19,47.9
2023-05-20,47.6
2023-05-21,45.9
2023-05-22,48.7
2023-05-23,43.1
2023-05-24,47.5
2023-05-25,31.1
2023-05-26,27.85
2023-05-27,23.4
2023-05-28,22
2023-05-29,33.79
2023-05-30,37.4
2023-05-31,48.7
2023-06-01,43.8
2023-06-02,36.95
2023-06-03,35.6
2023-06-04,37.1
2023-06-05,42.9
2023-06-06,44.05
2023-06-07,52.25
2023-06-08,46.85
2023-06-09,30.4
2023-06-10,47.2
2023-06-11,48.6
2023-06-12,44.3
2023-06-13,31.2
2023-06-14,28
2023-06-15,26.7
2023-06-16,23.3
2023-06-17,25.3
2023-06-18,21.6
2023-06-19,35.6
2023-06-20,18.3
2023-06-21,33.5
2023-06-22,28.6
2023-06-23,24.5
2023-06-24,25.05
2023-06-25,24.3
2023-06-26,25.3
2023-06-27,19.2
2023-06-28,24.7
2023-06-29,29.5
2023-06-30,24.1
2023-07-01,29.1
2023-07-02,27.3
2023-07-03,27.65
2023-07-04,18.6
2023-07-05,18.89
2023-07-06,12.4
2023-07-07,17.8
2023-07-08,17.8
2023-07-09,16.39
2023-07-10,29.3
2023-07-11,27.5
2023-07-12,10.7
2023-07-13,24.1
2023-07-14,30.25
2023-07-15,37
2023-07-16,36.6
2023-07-17,42.5
2023-07-18,34.1
2023-07-19,48.7
2023-07-20,54.6
2023-07-21,40.6
2023-07-22,12.1
2023-07-23,11.2
2023-07-24,13.05
2023-07-25,13.9
2023-07-26,24.35
2023-07-27,40.35
2023-07-28,39.75
2023-07-29,46.5
2023-07-30,31.8
2023-07-31,23.9
2023-08-01,34.4
2023-08-02,43
2023-08-03,33.4
2023-08-04,15.05
2023-08-05,4.4
2023-08-06,9.5
2023-08-07,6.35
2023-08-08,8.19
2023-08-09,17.3
2023-08-10,29.3
2023-08-11,23.9
2023-08-12,19.8
2023-08-13,16.7
2023-08-14,13.65
2023-08-15,20.8
2023-08-16,16.89
2023-08-17,22.35
2023-08-18,21.2
2023-08-19,19.2
2023-08-20,2.1
2023-08-21,1
2023-08-22,1.2
2023-08-23,2.5
2023-08-24,9
