,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi
192,Ninh Kiều,2022-07-15,19,18,0,0,0,0,19
193,Ninh Kiều,2022-07-16,15,17,0,0,0,0,17
194,Ninh Kiều,2022-07-17,15,18,0,0,0,0,18
195,Ninh Kiều,2022-07-18,15,19,0,0,0,0,19
196,Ninh Kiều,2022-07-19,17,16,0,0,0,0,17
197,Ninh Kiều,2022-07-20,12,14,0,0,0,0,14
198,Ninh Kiều,2022-07-21,12,18,0,0,0,0,18
199,Ninh Kiều,2022-07-22,18,26,0,0,0,0,26
200,Ninh Kiều,2022-07-23,28,23,0,0,0,0,28
201,Ninh Kiều,2022-07-24,28,20,0,0,0,0,28
202,Ninh Kiều,2022-07-25,24,19,0,0,0,0,24
203,Ninh Kiều,2022-07-26,21,13,0,0,0,0,21
204,Ninh Kiều,2022-07-27,12,15,0,0,0,0,15
205,Ninh Kiều,2022-07-28,13,20,0,0,0,0,20
206,Ninh Kiều,2022-07-29,20,24,0,0,0,0,24
207,Ninh Kiều,2022-07-30,29,15,0,0,0,0,29
208,Ninh Kiều,2022-07-31,16,13,0,0,0,0,16
209,Ninh Kiều,2022-08-01,10,14,0,0,0,0,14
210,Ninh Kiều,2022-08-02,12,16,0,0,0,0,16
211,Ninh Kiều,2022-08-03,17,12,0,0,0,0,17
212,Ninh Kiều,2022-08-04,10,12,0,0,0,0,12
213,Ninh Kiều,2022-08-05,9,15,0,0,0,0,15
214,Ninh Kiều,2022-08-06,13,10,0,0,0,0,13
215,Ninh Kiều,2022-08-07,9,0,0,0,0,0,9
216,Ninh Kiều,2022-08-08,0,11,0,0,0,0,11
217,Ninh Kiều,2022-08-09,9,11,0,0,0,0,11
218,Ninh Kiều,2022-08-10,9,14,0,0,0,0,14
219,Ninh Kiều,2022-08-11,13,24,0,0,0,0,24
220,Ninh Kiều,2022-08-12,26,26,0,0,0,0,26
221,Ninh Kiều,2022-08-13,31,21,0,0,0,0,31
222,Ninh Kiều,2022-08-14,25,16,0,0,0,0,25
223,Ninh Kiều,2022-08-15,13,14,0,0,0,0,14
224,Ninh Kiều,2022-08-16,11,16,0,0,0,0,16
225,Ninh Kiều,2022-08-17,13,14,0,0,0,0,14
226,Ninh Kiều,2022-08-18,11,12,0,0,0,0,12
227,Ninh Kiều,2022-08-19,9,15,0,0,0,0,15
228,Ninh Kiều,2022-08-20,11,13,0,0,0,0,13
229,Ninh Kiều,2022-08-21,12,16,0,0,0,0,16
230,Ninh Kiều,2022-08-22,12,16,0,0,0,0,16
231,Ninh Kiều,2022-08-23,14,23,0,0,0,0,23
232,Ninh Kiều,2022-08-24,15,14,0,0,0,0,15
233,Ninh Kiều,2022-08-25,10,17,0,0,0,0,17
234,Ninh Kiều,2022-08-26,16,16,0,0,0,0,16
235,Ninh Kiều,2022-08-27,15,15,0,0,0,0,15
236,Ninh Kiều,2022-08-28,15,16,0,0,0,0,16
237,Ninh Kiều,2022-08-29,15,19,0,0,0,0,19
238,Ninh Kiều,2022-08-30,18,15,0,0,0,0,18
239,Ninh Kiều,2022-08-31,14,15,0,0,0,0,15
240,Ninh Kiều,2022-09-01,14,11,0,0,0,0,14
241,Ninh Kiều,2022-09-02,10,14,0,0,0,0,14
242,Ninh Kiều,2022-09-03,14,10,0,0,0,0,14
243,Ninh Kiều,2022-09-04,7,0,0,0,0,0,7
244,Ninh Kiều,2022-09-07,0,12,0,0,0,0,12
245,Ninh Kiều,2022-09-08,12,15,0,0,0,0,15
246,Ninh Kiều,2022-09-09,12,13,0,0,0,0,13
247,Ninh Kiều,2022-09-10,11,13,0,0,0,0,13
248,Ninh Kiều,2022-09-11,10,12,0,0,0,0,12
249,Ninh Kiều,2022-09-12,11,20,0,0,0,0,20
250,Ninh Kiều,2022-09-13,20,13,0,0,0,0,20
251,Ninh Kiều,2022-09-14,12,14,0,0,0,0,14
252,Ninh Kiều,2022-09-15,11,18,0,0,0,0,18
253,Ninh Kiều,2022-09-16,17,17,0,0,0,0,17
254,Ninh Kiều,2022-09-17,16,14,0,0,0,0,16
255,Ninh Kiều,2022-09-18,13,13,0,0,0,0,13
256,Ninh Kiều,2022-09-19,11,14,0,0,0,0,14
257,Ninh Kiều,2022-09-20,11,12,0,0,0,0,12
258,Ninh Kiều,2022-09-21,12,13,0,0,0,0,13
259,Ninh Kiều,2022-09-22,12,16,0,0,0,0,16
260,Ninh Kiều,2022-09-23,14,17,0,0,0,0,17
261,Ninh Kiều,2022-09-24,15,12,0,0,0,0,15
262,Ninh Kiều,2022-09-25,10,15,0,0,0,0,15
263,Ninh Kiều,2022-09-26,15,15,0,0,0,0,15
264,Ninh Kiều,2022-09-27,13,10,0,0,0,0,13
265,Ninh Kiều,2022-09-28,9,10,0,0,0,0,10
266,Ninh Kiều,2022-09-29,9,11,0,0,0,0,11
267,Ninh Kiều,2022-09-30,8,0,0,0,0,0,8
268,Ninh Kiều,2022-10-01,0,14,0,0,0,0,14
269,Ninh Kiều,2022-10-02,14,15,0,0,0,0,15
270,Ninh Kiều,2022-10-03,13,20,0,0,0,0,20
271,Ninh Kiều,2022-10-04,23,14,0,0,0,0,23
272,Ninh Kiều,2022-10-05,10,11,0,0,0,0,11
273,Ninh Kiều,2022-10-06,8,20,0,0,0,0,20
274,Ninh Kiều,2022-10-07,20,14,0,0,0,0,20
275,Ninh Kiều,2022-10-08,16,16,0,0,0,0,16
276,Ninh Kiều,2022-10-09,20,16,0,0,0,0,20
277,Ninh Kiều,2022-10-10,15,15,0,0,0,0,15
278,Ninh Kiều,2022-10-11,16,14,0,0,0,0,16
279,Ninh Kiều,2022-10-12,11,16,0,0,0,0,16
280,Ninh Kiều,2022-10-13,15,27,0,0,0,0,27
281,Ninh Kiều,2022-10-14,27,33,0,0,0,0,33
282,Ninh Kiều,2022-10-15,37,23,0,0,0,0,37
283,Ninh Kiều,2022-10-16,28,33,0,0,0,0,33
284,Ninh Kiều,2022-10-17,38,31,0,0,0,0,38
285,Ninh Kiều,2022-10-18,36,19,0,0,0,0,36
286,Ninh Kiều,2022-10-19,23,18,0,0,0,0,23
287,Ninh Kiều,2022-10-20,19,18,0,0,0,0,19
288,Ninh Kiều,2022-10-21,17,22,0,0,0,0,22
289,Ninh Kiều,2022-10-22,22,19,0,0,0,0,22
290,Ninh Kiều,2022-10-23,22,21,0,0,0,0,22
291,Ninh Kiều,2022-10-24,22,14,0,0,0,0,22
292,Ninh Kiều,2022-10-25,14,24,0,0,0,0,24
293,Ninh Kiều,2022-10-26,27,20,0,0,0,0,27
294,Ninh Kiều,2022-10-27,22,19,0,0,0,0,22
295,Ninh Kiều,2022-10-28,21,23,0,0,0,0,23
296,Ninh Kiều,2022-10-29,20,32,0,0,0,0,32
297,Ninh Kiều,2022-10-30,34,30,0,0,0,0,34
298,Ninh Kiều,2022-10-31,33,42,0,0,0,0,42
299,Ninh Kiều,2022-11-01,49,39,0,0,0,0,49
300,Ninh Kiều,2022-11-02,42,18,0,0,0,0,42
301,Ninh Kiều,2022-11-03,25,28,0,0,0,0,28
302,Ninh Kiều,2022-11-04,41,24,0,0,0,0,41
303,Ninh Kiều,2022-11-05,25,17,0,0,0,0,25
304,Ninh Kiều,2022-11-06,18,25,0,0,0,0,25
305,Ninh Kiều,2022-11-07,31,28,0,0,0,0,31
306,Ninh Kiều,2022-11-08,34,26,0,0,0,0,34
307,Ninh Kiều,2022-11-09,31,26,0,0,0,0,31
308,Ninh Kiều,2022-11-10,28,32,0,0,0,0,32
309,Ninh Kiều,2022-11-11,34,17,0,0,0,0,34
310,Ninh Kiều,2022-11-12,19,15,0,0,0,0,19
311,Ninh Kiều,2022-11-13,15,16,0,0,0,0,16
312,Ninh Kiều,2022-11-14,14,23,0,0,0,0,23
313,Ninh Kiều,2022-11-15,23,0,0,0,0,0,23
314,Ninh Kiều,2022-11-23,0,15,0,0,0,0,15
315,Ninh Kiều,2022-11-24,10,13,0,0,0,0,13
316,Ninh Kiều,2022-11-25,11,15,0,0,0,0,15
317,Ninh Kiều,2022-11-26,14,13,0,0,0,0,14
318,Ninh Kiều,2022-11-27,12,16,0,0,0,0,16
319,Ninh Kiều,2022-11-28,17,17,0,0,0,0,17
320,Ninh Kiều,2022-11-29,15,25,0,0,0,0,25
321,Ninh Kiều,2022-11-30,26,30,0,0,0,0,30
322,Ninh Kiều,2022-12-01,31,19,0,0,0,0,31
323,Ninh Kiều,2022-12-02,12,15,0,0,0,0,15
324,Ninh Kiều,2022-12-03,11,10,0,0,0,0,11
325,Ninh Kiều,2022-12-04,7,16,0,0,0,0,16
326,Ninh Kiều,2022-12-05,12,20,0,0,0,0,20
327,Ninh Kiều,2022-12-06,17,14,0,0,0,0,17
328,Ninh Kiều,2022-12-07,10,21,0,0,0,0,21
329,Ninh Kiều,2022-12-08,18,27,0,0,0,0,27
330,Ninh Kiều,2022-12-09,25,20,0,0,0,0,25
331,Ninh Kiều,2022-12-10,17,33,0,0,0,0,33
332,Ninh Kiều,2022-12-11,34,21,0,0,0,0,34
333,Ninh Kiều,2022-12-12,16,23,0,0,0,0,23
334,Ninh Kiều,2022-12-13,22,31,0,0,0,0,31
335,Ninh Kiều,2022-12-14,30,29,0,0,0,0,30
336,Ninh Kiều,2022-12-15,29,30,0,0,0,0,30
337,Ninh Kiều,2022-12-16,24,29,0,0,0,0,29
338,Ninh Kiều,2022-12-17,24,15,0,0,0,0,24
339,Ninh Kiều,2022-12-18,7,12,0,0,0,0,12
340,Ninh Kiều,2022-12-19,7,17,0,0,0,0,17
341,Ninh Kiều,2022-12-20,13,27,0,0,0,0,27
342,Ninh Kiều,2022-12-21,25,22,0,0,0,0,25
343,Ninh Kiều,2022-12-22,17,24,0,0,0,0,24
344,Ninh Kiều,2022-12-23,20,26,0,0,0,0,26
345,Ninh Kiều,2022-12-24,21,26,0,0,0,0,26
346,Ninh Kiều,2022-12-25,21,35,0,0,0,0,35
347,Ninh Kiều,2022-12-26,32,29,0,0,0,0,32
348,Ninh Kiều,2022-12-27,31,27,0,0,0,0,31
349,Ninh Kiều,2022-12-28,22,32,0,0,0,0,32
350,Ninh Kiều,2022-12-29,33,29,0,0,0,0,33
351,Ninh Kiều,2022-12-30,29,25,0,0,0,0,29
352,Ninh Kiều,2022-12-31,26,18,0,0,0,0,26
