date,max
2023-09-27,249.3
2023-09-28,205.5
2023-09-29,251.3
2023-09-30,50.1
2023-10-01,205.4
2023-10-02,225.3
2023-10-03,169.9
2023-10-04,137.6
2023-10-05,151.6
2023-10-06,160
2023-10-07,237
2023-10-08,70.1
2023-10-09,122.1
2023-10-10,187.9
2023-10-11,136.8
2023-10-12,202.3
2023-10-13,207.5
2023-10-14,290.6
2023-10-15,152.7
2023-10-16,147.3
2023-10-17,227.8
2023-10-18,274.7
2023-10-19,33.9
2023-10-20,99.7
2023-10-21,184.7
2023-10-22,181.6
2023-10-23,239.5
2023-10-24,107.7
2023-10-25,179.2
2023-10-26,184.1
2023-10-27,133.8
2023-10-28,120.1
2023-10-29,235.9
2023-10-30,128.8
2023-10-31,134.6
2023-11-01,124.6
2023-11-02,208.4
2023-11-03,198.2
2023-11-04,148.2
2023-11-05,152.6
2023-11-06,140.2
2023-11-07,250.2
2023-11-08,146
2023-11-09,213.9
2023-11-10,179.5
2023-11-11,152.9
2023-11-12,122.1
2023-11-13,67.5
2023-11-14,160.4
2023-11-15,101.5
2023-11-16,140.2
2023-11-17,223.8
2023-11-18,105.5
2023-11-19,62.9
2023-11-20,206
2023-11-21,121.3
2023-11-22,163.8
2023-11-23,105.4
2023-11-24,138.4
2023-11-25,30.7
