date,median
2022-05-07,48.11
2022-05-08,39.83
2022-05-09,55.78
2022-05-10,50.25
2022-05-11,43.92
2022-05-12,48
2022-05-13,30.86
2022-05-14,112.85
2022-05-15,14.48
2022-05-16,28.38
2022-05-17,45.69
2022-05-18,42.88
2022-05-19,53.44
2022-05-20,58.6
2022-05-21,89.4
2022-05-22,15.49
2022-05-23,12.92
2022-05-24,101.97
2022-05-25,135.84
2022-05-26,41.35
2022-05-27,29.8
2022-05-28,25.29
2022-05-29,26.42
2022-05-30,20.02
2022-05-31,56.88
2022-06-01,24
2022-06-02,27.98
2022-06-03,39.29
2022-06-04,32.5
2022-06-05,28.85
2022-06-06,20.85
2022-06-07,23.97
2022-06-08,21.4
2022-06-09,35.9
2022-06-10,30.35
2022-06-11,35.17
2022-06-12,52.08
2022-06-13,26.6
2022-06-14,17.2
2022-06-15,24.55
2022-06-16,23.47
2022-06-17,24.11
2022-06-18,20.62
2022-06-19,19.38
2022-06-20,25.09
2022-06-21,14.85
2022-06-22,12.05
2022-06-23,24.7
2022-06-24,20.3
2022-06-25,21.2
2022-06-26,20.3
2022-06-27,6.6
2022-06-28,5.88
2022-06-29,28.15
2022-06-30,40.6
2022-07-01,27.48
2022-07-02,18.35
2022-07-03,28.88
2022-07-04,39
2022-07-05,22.49
2022-07-06,57.18
2022-07-07,14.36
2022-07-08,42.37
2022-07-09,33.86
2022-07-10,42.08
2022-07-11,21.8
2022-07-12,21.77
2022-07-13,25.73
2022-07-14,13.68
2022-07-15,26.63
2022-07-16,19.32
2022-07-17,27.2
2022-07-18,24.4
2022-07-19,20.25
2022-07-20,19.95
2022-07-21,18.89
2022-07-22,20.25
2022-07-23,20.32
2022-07-24,16.37
2022-07-25,23.65
2022-07-26,24.09
2022-07-27,29.67
2022-07-28,44.93
2022-07-29,48.78
2022-07-30,36.63
2022-07-31,33.52
2022-08-01,25.7
2022-08-02,26.9
2022-08-03,32.09
2022-08-04,24.33
2022-08-05,21.42
2022-08-06,10.98
2022-08-07,10.9
2022-08-08,20.39
2022-08-09,42.76
2022-08-10,17
2022-08-11,11.09
2022-08-12,20.7
2022-08-13,58.11
2022-08-14,27.95
2022-08-15,28.67
2022-08-16,32.47
2022-08-17,33.42
2022-08-18,41.69
2022-08-19,23.58
2022-08-20,18.5
2022-08-21,10.07
2022-08-30,30.33
2022-08-31,42.9
2022-09-01,34.33
2022-09-02,54.9
2022-09-03,60.54
2022-09-04,27.9
2022-09-05,37.13
2022-09-06,40.03
2022-09-07,72.36
2022-09-08,20.38
2022-09-09,43.63
2022-09-10,49.38
2022-09-11,38.97
2022-09-12,66.55
